,iteration,subject,session,run,task,ts_CAPS,pearson_r
352,5,sub-06,ses-01,run-01,task-checker,tsCAP2,0.342513202737791
353,5,sub-06,ses-02,run-01,task-checker,tsCAP2,0.2441181766955616
354,5,sub-06,ses-01,run-01,task-checker,tsCAP3,-0.07684756488512567
355,5,sub-06,ses-02,run-01,task-checker,tsCAP3,0.09299176266984376
356,5,sub-06,ses-01,run-01,task-checker,tsCAP4,-0.1297798481334395
357,5,sub-06,ses-02,run-01,task-checker,tsCAP4,0.13756989899277436
358,5,sub-06,ses-01,run-01,task-checker,tsCAP5,-0.10044396717701708
359,5,sub-06,ses-02,run-01,task-checker,tsCAP5,0.4255264615964393
360,5,sub-06,ses-01,run-01,task-checker,tsCAP6,0.19022829266327193
361,5,sub-06,ses-02,run-01,task-checker,tsCAP6,0.2746368025082483
362,5,sub-06,ses-01,run-01,task-checker,tsCAP7,0.13693956467478127
363,5,sub-06,ses-02,run-01,task-checker,tsCAP7,0.031615884827407015
364,5,sub-06,ses-01,run-01,task-checker,tsCAP8,0.16390348523006246
365,5,sub-06,ses-02,run-01,task-checker,tsCAP8,0.17923989911307922
366,6,sub-06,ses-01,run-01,task-checker,tsCAP1,0.23603161600371755
367,6,sub-06,ses-02,run-01,task-checker,tsCAP1,0.26853077023955224
368,6,sub-06,ses-01,run-01,task-checker,tsCAP2,0.35733290009844854
369,6,sub-06,ses-02,run-01,task-checker,tsCAP2,0.15635940746538865
370,6,sub-06,ses-01,run-01,task-checker,tsCAP3,0.31099011524063014
371,6,sub-06,ses-02,run-01,task-checker,tsCAP3,0.12515915616726106
372,6,sub-06,ses-01,run-01,task-checker,tsCAP4,0.21679788414012935
373,6,sub-06,ses-02,run-01,task-checker,tsCAP4,-0.10713139671017587
374,6,sub-06,ses-01,run-01,task-checker,tsCAP5,-0.005590822031079616
375,6,sub-06,ses-02,run-01,task-checker,tsCAP5,0.10954502895955966
376,6,sub-06,ses-01,run-01,task-checker,tsCAP6,-0.11008609188255558
377,6,sub-06,ses-02,run-01,task-checker,tsCAP6,0.264367247751134
378,6,sub-06,ses-01,run-01,task-checker,tsCAP7,-0.09017519623619381
379,6,sub-06,ses-02,run-01,task-checker,tsCAP7,0.5160579106052127
380,6,sub-06,ses-01,run-01,task-checker,tsCAP8,-0.2183463383475961
381,6,sub-06,ses-02,run-01,task-checker,tsCAP8,0.09544354940358961
382,7,sub-06,ses-01,run-01,task-checker,tsCAP1,0.3081091747808773
383,7,sub-06,ses-02,run-01,task-checker,tsCAP1,0.2220991418236433
384,7,sub-06,ses-01,run-01,task-checker,tsCAP2,0.2153338769965805
385,7,sub-06,ses-02,run-01,task-checker,tsCAP2,0.07594905107385466
386,7,sub-06,ses-01,run-01,task-checker,tsCAP3,0.2265026527060211
387,7,sub-06,ses-02,run-01,task-checker,tsCAP3,-0.013839311512747527
388,7,sub-06,ses-01,run-01,task-checker,tsCAP4,0.22035089169230573
389,7,sub-06,ses-02,run-01,task-checker,tsCAP4,-0.014823754217951518
390,7,sub-06,ses-01,run-01,task-checker,tsCAP5,-0.1968845483609159
391,7,sub-06,ses-02,run-01,task-checker,tsCAP5,0.025292118234208377
392,7,sub-06,ses-01,run-01,task-checker,tsCAP6,-0.2219028259591993
393,7,sub-06,ses-02,run-01,task-checker,tsCAP6,-0.03075969403593245
394,7,sub-06,ses-01,run-01,task-checker,tsCAP7,-0.01625383057738721
395,7,sub-06,ses-02,run-01,task-checker,tsCAP7,-0.09796401358793412
396,7,sub-06,ses-01,run-01,task-checker,tsCAP8,-0.10060992683425347
397,7,sub-06,ses-02,run-01,task-checker,tsCAP8,0.1631617140685462
398,8,sub-06,ses-01,run-01,task-checker,tsCAP1,-0.0822880451889875
399,8,sub-06,ses-02,run-01,task-checker,tsCAP1,-0.03706996786165371
400,8,sub-06,ses-01,run-01,task-checker,tsCAP2,-0.09610520946797782
401,8,sub-06,ses-02,run-01,task-checker,tsCAP2,0.13040399832608096
402,8,sub-06,ses-01,run-01,task-checker,tsCAP3,-0.17980652877282857
403,8,sub-06,ses-02,run-01,task-checker,tsCAP3,0.03289979152734984
404,8,sub-06,ses-01,run-01,task-checker,tsCAP4,-0.19005211257927807
405,8,sub-06,ses-02,run-01,task-checker,tsCAP4,0.03145120156102209
406,8,sub-06,ses-01,run-01,task-checker,tsCAP5,0.10116581703696531
407,8,sub-06,ses-02,run-01,task-checker,tsCAP5,0.43904983435104344
408,8,sub-06,ses-01,run-01,task-checker,tsCAP6,0.15069211648922676
409,8,sub-06,ses-02,run-01,task-checker,tsCAP6,0.4239523929722245
410,8,sub-06,ses-01,run-01,task-checker,tsCAP7,0.09896236291987802
411,8,sub-06,ses-02,run-01,task-checker,tsCAP7,0.13740883603488807
412,8,sub-06,ses-01,run-01,task-checker,tsCAP8,-0.12531482329811525
413,8,sub-06,ses-02,run-01,task-checker,tsCAP8,-0.11558771093401742
414,9,sub-06,ses-01,run-01,task-checker,tsCAP1,0.27897601528474786
415,9,sub-06,ses-02,run-01,task-checker,tsCAP1,0.16221056919642238
416,9,sub-06,ses-01,run-01,task-checker,tsCAP2,0.47447850228701105
417,9,sub-06,ses-02,run-01,task-checker,tsCAP2,0.03233152740768598
418,9,sub-06,ses-01,run-01,task-checker,tsCAP3,0.3434530207939955
419,9,sub-06,ses-02,run-01,task-checker,tsCAP3,-0.11493218076778228
420,9,sub-06,ses-01,run-01,task-checker,tsCAP4,0.3611762878219192
421,9,sub-06,ses-02,run-01,task-checker,tsCAP4,-0.13799359310895468
422,9,sub-06,ses-01,run-01,task-checker,tsCAP5,0.19291425530170891
423,9,sub-06,ses-02,run-01,task-checker,tsCAP5,0.14047727380054434
424,9,sub-06,ses-01,run-01,task-checker,tsCAP6,0.30502714845718565
425,9,sub-06,ses-02,run-01,task-checker,tsCAP6,0.23081056771695904
426,9,sub-06,ses-01,run-01,task-checker,tsCAP7,-0.027626992246812254
427,9,sub-06,ses-02,run-01,task-checker,tsCAP7,-0.03895184260697741
428,9,sub-06,ses-01,run-01,task-checker,tsCAP8,-0.052435565678612475
429,9,sub-06,ses-02,run-01,task-checker,tsCAP8,-0.051995577994219735
430,10,sub-06,ses-01,run-01,task-checker,tsCAP1,0.282121138346853
431,10,sub-06,ses-02,run-01,task-checker,tsCAP1,0.25278744535803804
432,10,sub-06,ses-01,run-01,task-checker,tsCAP2,0.053020129234993524
433,10,sub-06,ses-02,run-01,task-checker,tsCAP2,0.26177461887170494
434,10,sub-06,ses-01,run-01,task-checker,tsCAP3,0.3349702295641726
435,10,sub-06,ses-02,run-01,task-checker,tsCAP3,-0.03052587454966303
436,10,sub-06,ses-01,run-01,task-checker,tsCAP4,0.2705225659093222
437,10,sub-06,ses-02,run-01,task-checker,tsCAP4,-0.15462073533692572
438,10,sub-06,ses-01,run-01,task-checker,tsCAP5,0.029872579958401417
439,10,sub-06,ses-02,run-01,task-checker,tsCAP5,0.23486410484834241
440,10,sub-06,ses-01,run-01,task-checker,tsCAP6,0.13194440613116964
441,10,sub-06,ses-02,run-01,task-checker,tsCAP6,-0.34915241081510495
442,10,sub-06,ses-01,run-01,task-checker,tsCAP7,0.274922669358188
443,10,sub-06,ses-02,run-01,task-checker,tsCAP7,0.16523460148613978
444,10,sub-06,ses-01,run-01,task-checker,tsCAP8,-0.02851861835292616
445,10,sub-06,ses-02,run-01,task-checker,tsCAP8,0.3080251759161311
446,1,sub-07,ses-01,run-01,task-checker,tsCAP1,0.015997603658204386
447,1,sub-07,ses-02,run-01,task-checker,tsCAP1,-0.3084214955019705
448,1,sub-07,ses-01,run-01,task-checker,tsCAP2,0.13854740133834695
449,1,sub-07,ses-02,run-01,task-checker,tsCAP2,-0.040943938559241236
450,1,sub-07,ses-01,run-01,task-checker,tsCAP3,0.06355030817311258
451,1,sub-07,ses-02,run-01,task-checker,tsCAP3,0.17871579356819906
452,1,sub-07,ses-01,run-01,task-checker,tsCAP4,0.02056850477069921
453,1,sub-07,ses-02,run-01,task-checker,tsCAP4,0.27632191687477065
454,1,sub-07,ses-01,run-01,task-checker,tsCAP5,-0.37514611454697966
455,1,sub-07,ses-02,run-01,task-checker,tsCAP5,0.1897501643607745
456,1,sub-07,ses-01,run-01,task-checker,tsCAP6,-0.32469136530843046
457,1,sub-07,ses-02,run-01,task-checker,tsCAP6,0.05681152917403268
458,1,sub-07,ses-01,run-01,task-checker,tsCAP7,-0.03068148791525326
459,1,sub-07,ses-02,run-01,task-checker,tsCAP7,0.027680716877680835
460,1,sub-07,ses-01,run-01,task-checker,tsCAP8,-0.07968433673712204
461,1,sub-07,ses-02,run-01,task-checker,tsCAP8,0.13158513214251427
462,2,sub-07,ses-01,run-01,task-checker,tsCAP1,0.3216601685425866
463,2,sub-07,ses-02,run-01,task-checker,tsCAP1,0.36055833125705106
464,2,sub-07,ses-01,run-01,task-checker,tsCAP2,0.3325074334872007
465,2,sub-07,ses-02,run-01,task-checker,tsCAP2,0.23023379307252148
466,2,sub-07,ses-01,run-01,task-checker,tsCAP3,-0.1352206704793523
467,2,sub-07,ses-02,run-01,task-checker,tsCAP3,0.08445856581330981
468,2,sub-07,ses-01,run-01,task-checker,tsCAP4,0.10306738355165551
469,2,sub-07,ses-02,run-01,task-checker,tsCAP4,0.16291963505387927
470,2,sub-07,ses-01,run-01,task-checker,tsCAP5,0.2807726589620454
471,2,sub-07,ses-02,run-01,task-checker,tsCAP5,-0.003647795339424609
472,2,sub-07,ses-01,run-01,task-checker,tsCAP6,0.07510204768134149
473,2,sub-07,ses-02,run-01,task-checker,tsCAP6,0.16466589796393397
474,2,sub-07,ses-01,run-01,task-checker,tsCAP7,0.2524382433730549
475,2,sub-07,ses-02,run-01,task-checker,tsCAP7,0.2636756914509289
476,2,sub-07,ses-01,run-01,task-checker,tsCAP8,0.20099647597854856
477,2,sub-07,ses-02,run-01,task-checker,tsCAP8,0.2672804714325636
478,3,sub-07,ses-01,run-01,task-checker,tsCAP1,0.18141214152017637
479,3,sub-07,ses-02,run-01,task-checker,tsCAP1,0.3304270991645456
480,3,sub-07,ses-01,run-01,task-checker,tsCAP3,0.2672985110484884
481,3,sub-07,ses-02,run-01,task-checker,tsCAP3,0.21312489682062496
482,3,sub-07,ses-01,run-01,task-checker,tsCAP4,0.38974108311608835
483,3,sub-07,ses-02,run-01,task-checker,tsCAP4,0.1008114670391954
484,3,sub-07,ses-01,run-01,task-checker,tsCAP5,0.20845013450199867
485,3,sub-07,ses-02,run-01,task-checker,tsCAP5,-0.09333937953314818
486,3,sub-07,ses-01,run-01,task-checker,tsCAP6,0.15196019947957976
487,3,sub-07,ses-02,run-01,task-checker,tsCAP6,-0.16336899822130121
488,3,sub-07,ses-01,run-01,task-checker,tsCAP7,0.26817663204742254
489,3,sub-07,ses-02,run-01,task-checker,tsCAP7,-0.1372473247179839
490,3,sub-07,ses-01,run-01,task-checker,tsCAP8,0.2807820978890133
491,3,sub-07,ses-02,run-01,task-checker,tsCAP8,0.07532344286224729
492,4,sub-07,ses-01,run-01,task-checker,tsCAP3,0.3967142676871924
493,4,sub-07,ses-02,run-01,task-checker,tsCAP3,0.021410566980143278
494,4,sub-07,ses-01,run-01,task-checker,tsCAP4,0.42150072114230464
495,4,sub-07,ses-02,run-01,task-checker,tsCAP4,0.033270565012535155
496,4,sub-07,ses-01,run-01,task-checker,tsCAP5,-0.0030490862930375377
497,4,sub-07,ses-02,run-01,task-checker,tsCAP5,-0.2411676885120356
498,4,sub-07,ses-01,run-01,task-checker,tsCAP6,-0.20902059246717228
499,4,sub-07,ses-02,run-01,task-checker,tsCAP6,-0.06628103926419777
500,4,sub-07,ses-01,run-01,task-checker,tsCAP7,-0.14308209197207816
501,4,sub-07,ses-02,run-01,task-checker,tsCAP7,-0.07788270579529814
502,4,sub-07,ses-01,run-01,task-checker,tsCAP8,0.18695199322574566
503,4,sub-07,ses-02,run-01,task-checker,tsCAP8,0.07330271144266726
504,5,sub-07,ses-01,run-01,task-checker,tsCAP1,0.09293809872257482
505,5,sub-07,ses-02,run-01,task-checker,tsCAP1,0.25969404624071857
506,5,sub-07,ses-01,run-01,task-checker,tsCAP2,-0.13176069073210397
507,5,sub-07,ses-02,run-01,task-checker,tsCAP2,0.14837105658125388
508,5,sub-07,ses-01,run-01,task-checker,tsCAP3,0.5430856805541603
509,5,sub-07,ses-02,run-01,task-checker,tsCAP3,0.46739417351711954
510,5,sub-07,ses-01,run-01,task-checker,tsCAP4,0.5868359004937762
511,5,sub-07,ses-02,run-01,task-checker,tsCAP4,0.4532654323108093
512,5,sub-07,ses-01,run-01,task-checker,tsCAP5,-0.19641810314862085
513,5,sub-07,ses-02,run-01,task-checker,tsCAP5,0.18220570195056815
514,5,sub-07,ses-01,run-01,task-checker,tsCAP6,0.07226614440445638
515,5,sub-07,ses-02,run-01,task-checker,tsCAP6,-0.04151417358214406
516,5,sub-07,ses-01,run-01,task-checker,tsCAP7,0.09995036797859745
517,5,sub-07,ses-02,run-01,task-checker,tsCAP7,-0.05854637809215045
518,5,sub-07,ses-01,run-01,task-checker,tsCAP8,-0.04537889873476144
519,5,sub-07,ses-02,run-01,task-checker,tsCAP8,0.016054689358658752
520,6,sub-07,ses-01,run-01,task-checker,tsCAP1,0.028638564589987592
521,6,sub-07,ses-02,run-01,task-checker,tsCAP1,-0.16737560347914712
522,6,sub-07,ses-01,run-01,task-checker,tsCAP2,-0.08284426705117948
523,6,sub-07,ses-02,run-01,task-checker,tsCAP2,0.053736091357067514
524,6,sub-07,ses-01,run-01,task-checker,tsCAP3,0.5513491957298366
525,6,sub-07,ses-02,run-01,task-checker,tsCAP3,0.4446971871206105
526,6,sub-07,ses-01,run-01,task-checker,tsCAP4,0.5104000868600521
527,6,sub-07,ses-02,run-01,task-checker,tsCAP4,0.38465121036943944
528,6,sub-07,ses-01,run-01,task-checker,tsCAP5,0.44036419389754083
529,6,sub-07,ses-02,run-01,task-checker,tsCAP5,0.05971932170489612
530,6,sub-07,ses-01,run-01,task-checker,tsCAP6,0.11992776155420305
531,6,sub-07,ses-02,run-01,task-checker,tsCAP6,0.13487476704365203
532,6,sub-07,ses-01,run-01,task-checker,tsCAP7,-0.08563892828155172
533,6,sub-07,ses-02,run-01,task-checker,tsCAP7,0.08060125955338777
534,6,sub-07,ses-01,run-01,task-checker,tsCAP8,0.04728820042916857
535,6,sub-07,ses-02,run-01,task-checker,tsCAP8,-0.025977920760512363
536,7,sub-07,ses-01,run-01,task-checker,tsCAP1,0.3664708524892685
537,7,sub-07,ses-02,run-01,task-checker,tsCAP1,0.410149705908479
538,7,sub-07,ses-01,run-01,task-checker,tsCAP2,0.4145375804611688
539,7,sub-07,ses-02,run-01,task-checker,tsCAP2,0.3262729679165755
540,7,sub-07,ses-01,run-01,task-checker,tsCAP3,0.44296865141344904
541,7,sub-07,ses-02,run-01,task-checker,tsCAP3,0.09851740848663916
542,7,sub-07,ses-01,run-01,task-checker,tsCAP4,0.415163982250656
543,7,sub-07,ses-02,run-01,task-checker,tsCAP4,0.19878713757409025
544,7,sub-07,ses-01,run-01,task-checker,tsCAP5,0.1100910147239531
545,7,sub-07,ses-02,run-01,task-checker,tsCAP5,-0.15100181271548938
546,7,sub-07,ses-01,run-01,task-checker,tsCAP6,0.1703429978510092
547,7,sub-07,ses-02,run-01,task-checker,tsCAP6,0.21009733601259323
548,7,sub-07,ses-01,run-01,task-checker,tsCAP7,-0.23506401301781712
549,7,sub-07,ses-02,run-01,task-checker,tsCAP7,-0.03828310121480715
550,7,sub-07,ses-01,run-01,task-checker,tsCAP8,0.08375800069795808
551,7,sub-07,ses-02,run-01,task-checker,tsCAP8,0.14963504802027622
552,8,sub-07,ses-01,run-01,task-checker,tsCAP1,0.29848339670954227
553,8,sub-07,ses-02,run-01,task-checker,tsCAP1,0.28086742077946547
554,8,sub-07,ses-01,run-01,task-checker,tsCAP2,0.2874872422026774
555,8,sub-07,ses-02,run-01,task-checker,tsCAP2,0.23741881012867644
556,8,sub-07,ses-01,run-01,task-checker,tsCAP3,0.14674486399210024
557,8,sub-07,ses-02,run-01,task-checker,tsCAP3,0.2658970607877777
558,8,sub-07,ses-01,run-01,task-checker,tsCAP4,-0.056120522576840644
559,8,sub-07,ses-02,run-01,task-checker,tsCAP4,0.22249559107489947
560,8,sub-07,ses-01,run-01,task-checker,tsCAP5,0.07429363195858778
561,8,sub-07,ses-02,run-01,task-checker,tsCAP5,0.3791452958261508
562,8,sub-07,ses-01,run-01,task-checker,tsCAP6,-0.19724087895679293
563,8,sub-07,ses-02,run-01,task-checker,tsCAP6,0.0938555560048967
564,8,sub-07,ses-01,run-01,task-checker,tsCAP7,-0.016849389276084006
565,8,sub-07,ses-02,run-01,task-checker,tsCAP7,0.22895283590776253
566,8,sub-07,ses-01,run-01,task-checker,tsCAP8,-0.048050058315948746
567,8,sub-07,ses-02,run-01,task-checker,tsCAP8,0.21353221233341516
568,9,sub-07,ses-01,run-01,task-checker,tsCAP1,-0.00042275360867574907
569,9,sub-07,ses-02,run-01,task-checker,tsCAP1,0.14233870357423145
570,9,sub-07,ses-01,run-01,task-checker,tsCAP2,0.0711743083490376
571,9,sub-07,ses-02,run-01,task-checker,tsCAP2,-0.042879778543064385
572,9,sub-07,ses-01,run-01,task-checker,tsCAP3,0.5929569827888417
573,9,sub-07,ses-02,run-01,task-checker,tsCAP3,0.37461994947839755
574,9,sub-07,ses-01,run-01,task-checker,tsCAP4,0.55663661864728
575,9,sub-07,ses-02,run-01,task-checker,tsCAP4,0.42880868277135953
576,9,sub-07,ses-01,run-01,task-checker,tsCAP5,-0.3017171495073601
577,9,sub-07,ses-02,run-01,task-checker,tsCAP5,0.34514764218492566
578,9,sub-07,ses-01,run-01,task-checker,tsCAP6,0.06991516833972306
579,9,sub-07,ses-02,run-01,task-checker,tsCAP6,0.29587271232208645
580,9,sub-07,ses-01,run-01,task-checker,tsCAP7,0.03605054381551735
581,9,sub-07,ses-02,run-01,task-checker,tsCAP7,-0.09160898772375144
582,9,sub-07,ses-01,run-01,task-checker,tsCAP8,-0.20762643066747663
583,9,sub-07,ses-02,run-01,task-checker,tsCAP8,-0.28198571486216695
584,10,sub-07,ses-01,run-01,task-checker,tsCAP1,0.26898665745281186
585,10,sub-07,ses-02,run-01,task-checker,tsCAP1,0.09250780776533063
586,10,sub-07,ses-01,run-01,task-checker,tsCAP2,0.31980524593903925
587,10,sub-07,ses-02,run-01,task-checker,tsCAP2,0.1182273701308997
588,10,sub-07,ses-01,run-01,task-checker,tsCAP3,-0.014827968293450414
589,10,sub-07,ses-02,run-01,task-checker,tsCAP3,0.025086986855000434
590,10,sub-07,ses-01,run-01,task-checker,tsCAP4,-0.03197291466426908
591,10,sub-07,ses-02,run-01,task-checker,tsCAP4,0.0037970879740878132
592,10,sub-07,ses-01,run-01,task-checker,tsCAP5,-0.3034897504855683
593,10,sub-07,ses-02,run-01,task-checker,tsCAP5,0.08575094306061908
594,10,sub-07,ses-01,run-01,task-checker,tsCAP6,0.12188140553943205
595,10,sub-07,ses-02,run-01,task-checker,tsCAP6,0.2938622225616942
596,10,sub-07,ses-01,run-01,task-checker,tsCAP7,0.2441651582437738
597,10,sub-07,ses-02,run-01,task-checker,tsCAP7,0.12259657092817451
598,10,sub-07,ses-01,run-01,task-checker,tsCAP8,-0.04436734423832501
599,10,sub-07,ses-02,run-01,task-checker,tsCAP8,-0.0049190766194379615
600,1,sub-08,ses-01,run-01,task-checker,tsCAP1,0.02853269579942786
601,1,sub-08,ses-02,run-01,task-checker,tsCAP1,0.06483957761874543
602,1,sub-08,ses-01,run-01,task-checker,tsCAP2,-0.23341933829438102
603,1,sub-08,ses-02,run-01,task-checker,tsCAP2,-0.011732340927900578
604,1,sub-08,ses-01,run-01,task-checker,tsCAP3,0.5416025139949671
605,1,sub-08,ses-02,run-01,task-checker,tsCAP3,-0.12004240126169889
606,1,sub-08,ses-01,run-01,task-checker,tsCAP4,0.4823489287913115
607,1,sub-08,ses-02,run-01,task-checker,tsCAP4,0.015749856491050863
608,1,sub-08,ses-01,run-01,task-checker,tsCAP5,-0.05868797863257655
609,1,sub-08,ses-02,run-01,task-checker,tsCAP5,-0.08377378371214134
610,1,sub-08,ses-01,run-01,task-checker,tsCAP6,0.1686337101937179
611,1,sub-08,ses-02,run-01,task-checker,tsCAP6,-0.01742592475575853
612,1,sub-08,ses-01,run-01,task-checker,tsCAP7,0.1823080388697254
613,1,sub-08,ses-02,run-01,task-checker,tsCAP7,-0.13970052852497025
614,1,sub-08,ses-01,run-01,task-checker,tsCAP8,0.27306117598881174
615,1,sub-08,ses-02,run-01,task-checker,tsCAP8,0.03601452181102991
616,2,sub-08,ses-01,run-01,task-checker,tsCAP1,-0.08182162217622221
617,2,sub-08,ses-02,run-01,task-checker,tsCAP1,0.1451015894769083
618,2,sub-08,ses-01,run-01,task-checker,tsCAP3,0.4712479798099423
619,2,sub-08,ses-02,run-01,task-checker,tsCAP3,0.35688263731192044
620,2,sub-08,ses-01,run-01,task-checker,tsCAP4,0.471184662381439
621,2,sub-08,ses-02,run-01,task-checker,tsCAP4,-0.011694227825687591
622,2,sub-08,ses-01,run-01,task-checker,tsCAP5,0.17974285166750595
623,2,sub-08,ses-02,run-01,task-checker,tsCAP5,0.582558944746385
624,2,sub-08,ses-01,run-01,task-checker,tsCAP6,0.19197880666563247
625,2,sub-08,ses-02,run-01,task-checker,tsCAP6,0.5589053639796396
626,2,sub-08,ses-01,run-01,task-checker,tsCAP7,-0.32767821370552225
627,2,sub-08,ses-02,run-01,task-checker,tsCAP7,0.21290007571290331
628,2,sub-08,ses-01,run-01,task-checker,tsCAP8,-0.33642712098098937
629,2,sub-08,ses-02,run-01,task-checker,tsCAP8,0.2363932046045249
630,3,sub-08,ses-01,run-01,task-checker,tsCAP1,0.28159021066142403
631,3,sub-08,ses-02,run-01,task-checker,tsCAP1,0.036745960666520264
632,3,sub-08,ses-01,run-01,task-checker,tsCAP2,0.11940622000312766
633,3,sub-08,ses-02,run-01,task-checker,tsCAP2,0.057565490608953974
634,3,sub-08,ses-01,run-01,task-checker,tsCAP3,0.08909820366790194
635,3,sub-08,ses-02,run-01,task-checker,tsCAP3,0.10587705627656424
636,3,sub-08,ses-01,run-01,task-checker,tsCAP4,0.03985376861599233
637,3,sub-08,ses-02,run-01,task-checker,tsCAP4,0.09515844690067306
638,3,sub-08,ses-01,run-01,task-checker,tsCAP5,-0.3682997205257179
639,3,sub-08,ses-02,run-01,task-checker,tsCAP5,0.03395064068521822
640,3,sub-08,ses-01,run-01,task-checker,tsCAP6,0.05298673098061032
641,3,sub-08,ses-02,run-01,task-checker,tsCAP6,0.15241839702686402
642,3,sub-08,ses-01,run-01,task-checker,tsCAP7,-0.10304917714057076
643,3,sub-08,ses-02,run-01,task-checker,tsCAP7,0.26498945295042803
644,3,sub-08,ses-01,run-01,task-checker,tsCAP8,-0.23341205975303034
645,3,sub-08,ses-02,run-01,task-checker,tsCAP8,-0.034931546264929156
646,4,sub-08,ses-01,run-01,task-checker,tsCAP1,0.08259991080510831
647,4,sub-08,ses-02,run-01,task-checker,tsCAP1,0.3029688698544192
648,4,sub-08,ses-01,run-01,task-checker,tsCAP3,0.2956941885620968
649,4,sub-08,ses-02,run-01,task-checker,tsCAP3,0.16170907249996042
650,4,sub-08,ses-01,run-01,task-checker,tsCAP4,0.2742198111847869
651,4,sub-08,ses-02,run-01,task-checker,tsCAP4,0.12894336108632884
652,4,sub-08,ses-01,run-01,task-checker,tsCAP5,-0.3180357309173239
653,4,sub-08,ses-02,run-01,task-checker,tsCAP5,-0.04402403986651235
654,4,sub-08,ses-01,run-01,task-checker,tsCAP6,0.18554950644051446
655,4,sub-08,ses-02,run-01,task-checker,tsCAP6,0.2487982864474142
656,4,sub-08,ses-01,run-01,task-checker,tsCAP7,-0.0610815295060644
657,4,sub-08,ses-02,run-01,task-checker,tsCAP7,0.30161469132547114
658,4,sub-08,ses-01,run-01,task-checker,tsCAP8,-0.1465559942042485
659,4,sub-08,ses-02,run-01,task-checker,tsCAP8,0.07768053954020418
660,5,sub-08,ses-01,run-01,task-checker,tsCAP1,0.11550709294430504
661,5,sub-08,ses-02,run-01,task-checker,tsCAP1,0.10807654511175069
662,5,sub-08,ses-01,run-01,task-checker,tsCAP2,0.27150667291455055
663,5,sub-08,ses-02,run-01,task-checker,tsCAP2,0.2700068562018972
664,5,sub-08,ses-01,run-01,task-checker,tsCAP3,0.10369745610724392
665,5,sub-08,ses-02,run-01,task-checker,tsCAP3,0.3598874333632641
666,5,sub-08,ses-01,run-01,task-checker,tsCAP4,0.25329142275717703
667,5,sub-08,ses-02,run-01,task-checker,tsCAP4,-0.27506300385246313
668,5,sub-08,ses-01,run-01,task-checker,tsCAP5,-0.21324987309308202
669,5,sub-08,ses-02,run-01,task-checker,tsCAP5,-0.05875071914435563
670,5,sub-08,ses-01,run-01,task-checker,tsCAP6,0.020243178701109078
671,5,sub-08,ses-02,run-01,task-checker,tsCAP6,0.24985596871005772
672,5,sub-08,ses-01,run-01,task-checker,tsCAP7,-0.01692954850619415
673,5,sub-08,ses-02,run-01,task-checker,tsCAP7,-0.0328956680681891
674,5,sub-08,ses-01,run-01,task-checker,tsCAP8,0.01152919403412416
675,5,sub-08,ses-02,run-01,task-checker,tsCAP8,-0.04500456476429521
676,6,sub-08,ses-01,run-01,task-checker,tsCAP1,0.2641120563412039
677,6,sub-08,ses-02,run-01,task-checker,tsCAP1,0.48663776929396707
678,6,sub-08,ses-01,run-01,task-checker,tsCAP2,0.3053117926144723
679,6,sub-08,ses-02,run-01,task-checker,tsCAP2,0.4879627167750994
680,6,sub-08,ses-01,run-01,task-checker,tsCAP3,0.3493773563737803
681,6,sub-08,ses-02,run-01,task-checker,tsCAP3,0.44258563097559384
682,6,sub-08,ses-01,run-01,task-checker,tsCAP4,0.29519561667094535
683,6,sub-08,ses-02,run-01,task-checker,tsCAP4,0.40868280976820287
684,6,sub-08,ses-01,run-01,task-checker,tsCAP5,-0.07650037222702327
685,6,sub-08,ses-02,run-01,task-checker,tsCAP5,-0.10731853711155412
686,6,sub-08,ses-01,run-01,task-checker,tsCAP6,-0.1100728751987825
687,6,sub-08,ses-02,run-01,task-checker,tsCAP6,-0.21258922723453916
688,6,sub-08,ses-01,run-01,task-checker,tsCAP7,0.20484148335421953
689,6,sub-08,ses-02,run-01,task-checker,tsCAP7,-0.3735982707432269
690,6,sub-08,ses-01,run-01,task-checker,tsCAP8,0.04429824215791445
691,6,sub-08,ses-02,run-01,task-checker,tsCAP8,-0.21217098865643338
692,7,sub-08,ses-01,run-01,task-checker,tsCAP1,0.20985648082391642
693,7,sub-08,ses-02,run-01,task-checker,tsCAP1,0.09012215944144218
694,7,sub-08,ses-01,run-01,task-checker,tsCAP2,0.18556126437798315
695,7,sub-08,ses-02,run-01,task-checker,tsCAP2,0.19101002851671275
696,7,sub-08,ses-01,run-01,task-checker,tsCAP3,0.26862550767085847
697,7,sub-08,ses-02,run-01,task-checker,tsCAP3,0.21422272274539575
698,7,sub-08,ses-01,run-01,task-checker,tsCAP4,0.43692247687699703
699,7,sub-08,ses-02,run-01,task-checker,tsCAP4,0.2702250057148524
700,7,sub-08,ses-01,run-01,task-checker,tsCAP5,0.04164843788458075
701,7,sub-08,ses-02,run-01,task-checker,tsCAP5,-0.06691192569514472
702,7,sub-08,ses-01,run-01,task-checker,tsCAP6,0.27063064046208607
703,7,sub-08,ses-02,run-01,task-checker,tsCAP6,0.12282361880549625
704,7,sub-08,ses-01,run-01,task-checker,tsCAP7,-0.3773589669699482
705,7,sub-08,ses-02,run-01,task-checker,tsCAP7,0.1684605560624424
706,7,sub-08,ses-01,run-01,task-checker,tsCAP8,-0.3876034989311358
