,iteration,subject,session,run,task,ts_CAPS,pearson_r
37,5,sub-01,ses-01,run-01,task-checker,tsCAP6,0.39290281520489945
38,5,sub-01,ses-01,run-01,task-checker,tsCAP7,0.06933274058022668
39,5,sub-01,ses-01,run-01,task-checker,tsCAP8,0.33482409734130253
40,6,sub-01,ses-01,run-01,task-checker,tsCAP1,0.23401066683413302
41,6,sub-01,ses-01,run-01,task-checker,tsCAP2,0.43193631688788847
42,6,sub-01,ses-01,run-01,task-checker,tsCAP3,0.26916610004358277
43,6,sub-01,ses-01,run-01,task-checker,tsCAP4,0.22893046246624454
44,6,sub-01,ses-01,run-01,task-checker,tsCAP5,0.5563840748383262
45,6,sub-01,ses-01,run-01,task-checker,tsCAP6,0.4919610918504371
46,6,sub-01,ses-01,run-01,task-checker,tsCAP7,0.42064988234492623
47,6,sub-01,ses-01,run-01,task-checker,tsCAP8,0.5715812255207731
48,7,sub-01,ses-01,run-01,task-checker,tsCAP1,0.5390757074945168
49,7,sub-01,ses-01,run-01,task-checker,tsCAP2,0.42834207375321043
50,7,sub-01,ses-01,run-01,task-checker,tsCAP3,0.5251421556406369
51,7,sub-01,ses-01,run-01,task-checker,tsCAP4,0.09136246002198443
52,7,sub-01,ses-01,run-01,task-checker,tsCAP5,0.415618370925567
53,7,sub-01,ses-01,run-01,task-checker,tsCAP6,0.503304745679646
54,7,sub-01,ses-01,run-01,task-checker,tsCAP7,0.46816883851348606
55,7,sub-01,ses-01,run-01,task-checker,tsCAP8,0.403017699557407
56,8,sub-01,ses-01,run-01,task-checker,tsCAP1,0.2979170370288755
57,8,sub-01,ses-01,run-01,task-checker,tsCAP2,0.19153438102138534
58,8,sub-01,ses-01,run-01,task-checker,tsCAP3,-0.012761973775422313
59,8,sub-01,ses-01,run-01,task-checker,tsCAP4,0.008849896631289484
60,8,sub-01,ses-01,run-01,task-checker,tsCAP5,0.5169540226473617
61,8,sub-01,ses-01,run-01,task-checker,tsCAP6,0.5614586785981817
62,8,sub-01,ses-01,run-01,task-checker,tsCAP7,0.18641754676911754
63,8,sub-01,ses-01,run-01,task-checker,tsCAP8,0.3819427635880663
64,9,sub-01,ses-01,run-01,task-checker,tsCAP1,0.439671858879262
65,9,sub-01,ses-01,run-01,task-checker,tsCAP2,0.2528689613390982
66,9,sub-01,ses-01,run-01,task-checker,tsCAP3,0.29437239565381507
67,9,sub-01,ses-01,run-01,task-checker,tsCAP4,0.36169584474611116
68,9,sub-01,ses-01,run-01,task-checker,tsCAP5,0.4135118922205308
69,9,sub-01,ses-01,run-01,task-checker,tsCAP6,0.3696128115731233
70,9,sub-01,ses-01,run-01,task-checker,tsCAP7,0.2794132086884981
71,9,sub-01,ses-01,run-01,task-checker,tsCAP8,0.2495092541543073
72,10,sub-01,ses-01,run-01,task-checker,tsCAP1,0.35169057474894927
73,10,sub-01,ses-01,run-01,task-checker,tsCAP2,0.5478541184649066
74,10,sub-01,ses-01,run-01,task-checker,tsCAP3,0.11821694440362641
75,10,sub-01,ses-01,run-01,task-checker,tsCAP4,0.2088408224585698
76,10,sub-01,ses-01,run-01,task-checker,tsCAP5,0.19845244840345322
77,10,sub-01,ses-01,run-01,task-checker,tsCAP6,0.4949947170320545
78,10,sub-01,ses-01,run-01,task-checker,tsCAP7,0.5901886091899873
79,10,sub-01,ses-01,run-01,task-checker,tsCAP8,0.14174183334930746
80,1,sub-02,ses-01,run-01,task-checker,tsCAP1,0.25774446474753887
81,1,sub-02,ses-01,run-01,task-checker,tsCAP2,0.2698568390556991
82,1,sub-02,ses-01,run-01,task-checker,tsCAP3,0.34417976480818346
83,1,sub-02,ses-01,run-01,task-checker,tsCAP4,0.2739013219882547
84,1,sub-02,ses-01,run-01,task-checker,tsCAP5,0.3427966254705027
85,1,sub-02,ses-01,run-01,task-checker,tsCAP6,0.23217433876234508
86,1,sub-02,ses-01,run-01,task-checker,tsCAP7,-0.015056560275551608
87,1,sub-02,ses-01,run-01,task-checker,tsCAP8,0.3191926930116908
88,2,sub-02,ses-01,run-01,task-checker,tsCAP1,0.19777383703599788
89,2,sub-02,ses-01,run-01,task-checker,tsCAP2,0.16078638269863557
90,2,sub-02,ses-01,run-01,task-checker,tsCAP3,0.29912873744310386
91,2,sub-02,ses-01,run-01,task-checker,tsCAP4,0.33764918743204086
92,2,sub-02,ses-01,run-01,task-checker,tsCAP5,0.32076337201749683
93,2,sub-02,ses-01,run-01,task-checker,tsCAP6,0.22520555344499532
94,2,sub-02,ses-01,run-01,task-checker,tsCAP7,-0.0394116656506035
95,2,sub-02,ses-01,run-01,task-checker,tsCAP8,0.06757910084550628
96,3,sub-02,ses-01,run-01,task-checker,tsCAP1,0.2488077449503643
97,3,sub-02,ses-01,run-01,task-checker,tsCAP2,0.3101313820247122
98,3,sub-02,ses-01,run-01,task-checker,tsCAP3,0.4379247008738244
99,3,sub-02,ses-01,run-01,task-checker,tsCAP4,0.11329745308822396
100,3,sub-02,ses-01,run-01,task-checker,tsCAP5,0.33899496724909867
101,3,sub-02,ses-01,run-01,task-checker,tsCAP6,0.27577197302819306
102,3,sub-02,ses-01,run-01,task-checker,tsCAP7,-0.06950908155734266
103,3,sub-02,ses-01,run-01,task-checker,tsCAP8,-0.0723700245285057
104,4,sub-02,ses-01,run-01,task-checker,tsCAP1,0.35912375175145844
105,4,sub-02,ses-01,run-01,task-checker,tsCAP2,0.28169156398347855
106,4,sub-02,ses-01,run-01,task-checker,tsCAP3,0.27429906508174445
107,4,sub-02,ses-01,run-01,task-checker,tsCAP4,0.15824767458765365
108,4,sub-02,ses-01,run-01,task-checker,tsCAP5,0.2397810312754161
109,4,sub-02,ses-01,run-01,task-checker,tsCAP6,0.30686003724742034
110,4,sub-02,ses-01,run-01,task-checker,tsCAP7,0.164213682387978
111,4,sub-02,ses-01,run-01,task-checker,tsCAP8,0.01194127531129534
112,5,sub-02,ses-01,run-01,task-checker,tsCAP1,0.26200156017986376
113,5,sub-02,ses-01,run-01,task-checker,tsCAP2,0.32556881856867514
114,5,sub-02,ses-01,run-01,task-checker,tsCAP3,0.2887228363971417
115,5,sub-02,ses-01,run-01,task-checker,tsCAP4,0.1327988387545853
116,5,sub-02,ses-01,run-01,task-checker,tsCAP5,0.2726474627437239
117,5,sub-02,ses-01,run-01,task-checker,tsCAP6,0.32857467857472683
118,5,sub-02,ses-01,run-01,task-checker,tsCAP7,0.07764450273687247
119,5,sub-02,ses-01,run-01,task-checker,tsCAP8,-0.015304841139248302
120,6,sub-02,ses-01,run-01,task-checker,tsCAP1,0.18194869671667613
121,6,sub-02,ses-01,run-01,task-checker,tsCAP2,0.020288067694092336
122,6,sub-02,ses-01,run-01,task-checker,tsCAP3,0.3239271052999044
123,6,sub-02,ses-01,run-01,task-checker,tsCAP4,0.12884058772539564
124,6,sub-02,ses-01,run-01,task-checker,tsCAP5,0.17046505770093268
125,6,sub-02,ses-01,run-01,task-checker,tsCAP6,0.10549509811728795
126,6,sub-02,ses-01,run-01,task-checker,tsCAP7,-0.006424417459320359
127,6,sub-02,ses-01,run-01,task-checker,tsCAP8,0.22214471345282147
128,7,sub-02,ses-01,run-01,task-checker,tsCAP1,0.35722531336957586
129,7,sub-02,ses-01,run-01,task-checker,tsCAP2,0.29490503051189965
130,7,sub-02,ses-01,run-01,task-checker,tsCAP3,0.32838758325662304
131,7,sub-02,ses-01,run-01,task-checker,tsCAP4,0.3532975332254151
132,7,sub-02,ses-01,run-01,task-checker,tsCAP5,0.05808322516755382
133,7,sub-02,ses-01,run-01,task-checker,tsCAP6,0.30068778744886493
134,7,sub-02,ses-01,run-01,task-checker,tsCAP7,0.060919329090730466
135,7,sub-02,ses-01,run-01,task-checker,tsCAP8,0.07947743947583653
136,8,sub-02,ses-01,run-01,task-checker,tsCAP1,0.31260111154832226
137,8,sub-02,ses-01,run-01,task-checker,tsCAP2,0.2179273428091558
138,8,sub-02,ses-01,run-01,task-checker,tsCAP3,0.2370599534087295
139,8,sub-02,ses-01,run-01,task-checker,tsCAP4,0.28788530381548777
140,8,sub-02,ses-01,run-01,task-checker,tsCAP5,-0.0004931520119776948
141,8,sub-02,ses-01,run-01,task-checker,tsCAP6,0.25636192832591453
142,8,sub-02,ses-01,run-01,task-checker,tsCAP7,0.04733872614613099
143,8,sub-02,ses-01,run-01,task-checker,tsCAP8,0.1291488320363966
144,9,sub-02,ses-01,run-01,task-checker,tsCAP1,0.28088612300572885
145,9,sub-02,ses-01,run-01,task-checker,tsCAP2,0.1703151900597937
146,9,sub-02,ses-01,run-01,task-checker,tsCAP3,0.34725249077233566
147,9,sub-02,ses-01,run-01,task-checker,tsCAP4,0.37888212527419446
148,9,sub-02,ses-01,run-01,task-checker,tsCAP5,0.40289696956960097
149,9,sub-02,ses-01,run-01,task-checker,tsCAP6,0.41350019661270393
150,9,sub-02,ses-01,run-01,task-checker,tsCAP7,-0.08365393735752825
151,9,sub-02,ses-01,run-01,task-checker,tsCAP8,0.12844739000574962
152,10,sub-02,ses-01,run-01,task-checker,tsCAP1,0.3819745598030784
153,10,sub-02,ses-01,run-01,task-checker,tsCAP2,0.1535151853757315
154,10,sub-02,ses-01,run-01,task-checker,tsCAP3,0.4792795628101688
155,10,sub-02,ses-01,run-01,task-checker,tsCAP4,0.21010298681395786
156,10,sub-02,ses-01,run-01,task-checker,tsCAP5,0.21997000971189237
157,10,sub-02,ses-01,run-01,task-checker,tsCAP6,0.2613087339262008
158,10,sub-02,ses-01,run-01,task-checker,tsCAP7,0.06325155463757409
159,10,sub-02,ses-01,run-01,task-checker,tsCAP8,-0.10200390212595252
160,1,sub-05,ses-02,run-01,task-checker,tsCAP1,0.5120927629913258
161,1,sub-05,ses-02,run-01,task-checker,tsCAP2,0.18115066849645348
162,1,sub-05,ses-02,run-01,task-checker,tsCAP3,-0.0833819505139191
163,1,sub-05,ses-02,run-01,task-checker,tsCAP4,0.4250802737898536
164,1,sub-05,ses-02,run-01,task-checker,tsCAP5,0.06796918953538461
165,1,sub-05,ses-02,run-01,task-checker,tsCAP6,-0.3973207319646426
166,1,sub-05,ses-02,run-01,task-checker,tsCAP7,0.205868092125456
167,1,sub-05,ses-02,run-01,task-checker,tsCAP8,0.33499697225551045
168,2,sub-05,ses-02,run-01,task-checker,tsCAP1,0.12597465759328336
169,2,sub-05,ses-02,run-01,task-checker,tsCAP2,0.3378743521004746
170,2,sub-05,ses-02,run-01,task-checker,tsCAP3,-0.10628278659188431
171,2,sub-05,ses-02,run-01,task-checker,tsCAP4,-0.2185327030853274
172,2,sub-05,ses-02,run-01,task-checker,tsCAP5,-0.3736032357701131
173,2,sub-05,ses-02,run-01,task-checker,tsCAP6,0.14181713036355945
174,2,sub-05,ses-02,run-01,task-checker,tsCAP7,-0.3751126519162664
175,2,sub-05,ses-02,run-01,task-checker,tsCAP8,-0.08269247745912157
176,3,sub-05,ses-02,run-01,task-checker,tsCAP1,-0.3716463217361573
177,3,sub-05,ses-02,run-01,task-checker,tsCAP2,-0.08706686031578484
178,3,sub-05,ses-02,run-01,task-checker,tsCAP3,0.4224542595974496
179,3,sub-05,ses-02,run-01,task-checker,tsCAP4,0.2992722814149982
180,3,sub-05,ses-02,run-01,task-checker,tsCAP5,-0.03830750536721148
181,3,sub-05,ses-02,run-01,task-checker,tsCAP6,-0.2168178370205515
182,3,sub-05,ses-02,run-01,task-checker,tsCAP7,0.461642330384735
183,3,sub-05,ses-02,run-01,task-checker,tsCAP8,0.21077541313728723
184,4,sub-05,ses-02,run-01,task-checker,tsCAP1,-0.32299191343378386
185,4,sub-05,ses-02,run-01,task-checker,tsCAP2,0.08522384033287421
186,4,sub-05,ses-02,run-01,task-checker,tsCAP3,-0.301249785819156
187,4,sub-05,ses-02,run-01,task-checker,tsCAP4,0.4022610195464713
188,4,sub-05,ses-02,run-01,task-checker,tsCAP5,-0.6739008040148482
189,4,sub-05,ses-02,run-01,task-checker,tsCAP6,-0.02626951721300005
190,4,sub-05,ses-02,run-01,task-checker,tsCAP7,-0.06445766003360745
191,4,sub-05,ses-02,run-01,task-checker,tsCAP8,-0.3580730131224362
192,5,sub-05,ses-02,run-01,task-checker,tsCAP1,0.22376077133110397
193,5,sub-05,ses-02,run-01,task-checker,tsCAP2,0.2077017944866129
194,5,sub-05,ses-02,run-01,task-checker,tsCAP3,-0.01224258172295581
195,5,sub-05,ses-02,run-01,task-checker,tsCAP4,0.36222470966658077
196,5,sub-05,ses-02,run-01,task-checker,tsCAP5,0.0007569202862314553
197,5,sub-05,ses-02,run-01,task-checker,tsCAP6,-0.58746082854443
198,5,sub-05,ses-02,run-01,task-checker,tsCAP7,0.5138982510377328
199,5,sub-05,ses-02,run-01,task-checker,tsCAP8,0.22690596239270924
200,6,sub-05,ses-02,run-01,task-checker,tsCAP1,0.28824898532437193
201,6,sub-05,ses-02,run-01,task-checker,tsCAP2,-0.10364110766808764
202,6,sub-05,ses-02,run-01,task-checker,tsCAP3,-0.32290459793481796
203,6,sub-05,ses-02,run-01,task-checker,tsCAP4,-0.5766787601740191
204,6,sub-05,ses-02,run-01,task-checker,tsCAP5,-0.08135204125998242
205,6,sub-05,ses-02,run-01,task-checker,tsCAP6,-0.06363923718191747
206,6,sub-05,ses-02,run-01,task-checker,tsCAP7,0.4909622546920865
207,6,sub-05,ses-02,run-01,task-checker,tsCAP8,0.06729288237819278
208,7,sub-05,ses-02,run-01,task-checker,tsCAP1,0.20936179059008506
209,7,sub-05,ses-02,run-01,task-checker,tsCAP2,0.06265256183219504
210,7,sub-05,ses-02,run-01,task-checker,tsCAP3,0.3047664364457587
211,7,sub-05,ses-02,run-01,task-checker,tsCAP4,-0.04368489277256103
212,7,sub-05,ses-02,run-01,task-checker,tsCAP5,0.18679146797494425
213,7,sub-05,ses-02,run-01,task-checker,tsCAP6,0.09479766710846557
214,7,sub-05,ses-02,run-01,task-checker,tsCAP7,-0.13577287545459482
215,7,sub-05,ses-02,run-01,task-checker,tsCAP8,-0.16400276310863363
216,8,sub-05,ses-02,run-01,task-checker,tsCAP1,0.011554476741542955
217,8,sub-05,ses-02,run-01,task-checker,tsCAP2,0.10444220262954294
218,8,sub-05,ses-02,run-01,task-checker,tsCAP3,0.46687716408389773
219,8,sub-05,ses-02,run-01,task-checker,tsCAP4,0.30164947890985466
220,8,sub-05,ses-02,run-01,task-checker,tsCAP5,-0.19425399860135945
221,8,sub-05,ses-02,run-01,task-checker,tsCAP6,-0.3714318235710497
222,8,sub-05,ses-02,run-01,task-checker,tsCAP7,0.059809999766931445
223,8,sub-05,ses-02,run-01,task-checker,tsCAP8,-0.7483366792798444
224,9,sub-05,ses-02,run-01,task-checker,tsCAP1,-0.21690315349650682
225,9,sub-05,ses-02,run-01,task-checker,tsCAP2,-0.22736384202683266
226,9,sub-05,ses-02,run-01,task-checker,tsCAP3,0.0821988578682803
227,9,sub-05,ses-02,run-01,task-checker,tsCAP4,-0.1546028918901517
228,9,sub-05,ses-02,run-01,task-checker,tsCAP5,0.22579264993168924
229,9,sub-05,ses-02,run-01,task-checker,tsCAP6,0.3544219378095752
230,9,sub-05,ses-02,run-01,task-checker,tsCAP7,-0.5941850013381582
231,9,sub-05,ses-02,run-01,task-checker,tsCAP8,-0.6868793711087141
232,10,sub-05,ses-02,run-01,task-checker,tsCAP1,0.2570940821741637
233,10,sub-05,ses-02,run-01,task-checker,tsCAP2,-0.10472212203574517
234,10,sub-05,ses-02,run-01,task-checker,tsCAP3,0.3528066545996742
235,10,sub-05,ses-02,run-01,task-checker,tsCAP4,-0.33488675007050556
236,10,sub-05,ses-02,run-01,task-checker,tsCAP5,-0.3527965037475666
237,10,sub-05,ses-02,run-01,task-checker,tsCAP6,-0.044386984598888374
238,10,sub-05,ses-02,run-01,task-checker,tsCAP7,-0.1084557813698711
239,10,sub-05,ses-02,run-01,task-checker,tsCAP8,0.4413156803494569
240,1,sub-06,ses-01,run-01,task-checker,tsCAP1,0.309334470827547
241,1,sub-06,ses-02,run-01,task-checker,tsCAP1,0.08930332755493892
242,1,sub-06,ses-01,run-01,task-checker,tsCAP2,0.07046113882926283
243,1,sub-06,ses-02,run-01,task-checker,tsCAP2,0.022472615689202596
244,1,sub-06,ses-01,run-01,task-checker,tsCAP3,0.3772240051404844
245,1,sub-06,ses-02,run-01,task-checker,tsCAP3,0.21980107783110187
246,1,sub-06,ses-01,run-01,task-checker,tsCAP4,0.2831133222209001
247,1,sub-06,ses-02,run-01,task-checker,tsCAP4,-0.004978287445760615
248,1,sub-06,ses-01,run-01,task-checker,tsCAP5,-0.1332162053706266
249,1,sub-06,ses-02,run-01,task-checker,tsCAP5,-0.03785356784858423
250,1,sub-06,ses-01,run-01,task-checker,tsCAP6,0.29847611427163817
251,1,sub-06,ses-02,run-01,task-checker,tsCAP6,0.23300022528834016
252,1,sub-06,ses-01,run-01,task-checker,tsCAP7,-0.03055916695488933
253,1,sub-06,ses-02,run-01,task-checker,tsCAP7,0.1143583943225276
254,1,sub-06,ses-01,run-01,task-checker,tsCAP8,-0.05219065108282046
255,1,sub-06,ses-02,run-01,task-checker,tsCAP8,-0.2884139089025063
256,2,sub-06,ses-01,run-01,task-checker,tsCAP1,0.1973534975238714
257,2,sub-06,ses-02,run-01,task-checker,tsCAP1,0.07701151514787641
258,2,sub-06,ses-01,run-01,task-checker,tsCAP2,0.2741947428392621
259,2,sub-06,ses-02,run-01,task-checker,tsCAP2,0.1694892201309655
260,2,sub-06,ses-01,run-01,task-checker,tsCAP3,0.4808724415913318
261,2,sub-06,ses-02,run-01,task-checker,tsCAP3,-0.04325452428829349
262,2,sub-06,ses-01,run-01,task-checker,tsCAP4,0.2864612188719136
263,2,sub-06,ses-02,run-01,task-checker,tsCAP4,0.07894567883989359
264,2,sub-06,ses-01,run-01,task-checker,tsCAP5,0.15949173517955215
265,2,sub-06,ses-02,run-01,task-checker,tsCAP5,0.0945482683118643
266,2,sub-06,ses-01,run-01,task-checker,tsCAP6,0.04941026185205785
267,2,sub-06,ses-02,run-01,task-checker,tsCAP6,0.07414446247732076
268,2,sub-06,ses-01,run-01,task-checker,tsCAP7,0.05652412325190526
269,2,sub-06,ses-02,run-01,task-checker,tsCAP7,0.09831538887694287
270,2,sub-06,ses-01,run-01,task-checker,tsCAP8,0.09884140716854117
271,2,sub-06,ses-02,run-01,task-checker,tsCAP8,0.15530358245947312
272,3,sub-06,ses-01,run-01,task-checker,tsCAP1,0.09968096041011777
273,3,sub-06,ses-02,run-01,task-checker,tsCAP1,0.22529832966496674
274,3,sub-06,ses-01,run-01,task-checker,tsCAP2,-0.041587967784698886
275,3,sub-06,ses-02,run-01,task-checker,tsCAP2,0.03656680962181356
276,3,sub-06,ses-01,run-01,task-checker,tsCAP3,0.3437351287825103
277,3,sub-06,ses-02,run-01,task-checker,tsCAP3,0.035151550710594164
278,3,sub-06,ses-01,run-01,task-checker,tsCAP4,0.27556251082505945
279,3,sub-06,ses-02,run-01,task-checker,tsCAP4,-0.0076447994581031395
280,3,sub-06,ses-01,run-01,task-checker,tsCAP5,-0.029101012719700874
281,3,sub-06,ses-02,run-01,task-checker,tsCAP5,0.1529497301770866
282,3,sub-06,ses-01,run-01,task-checker,tsCAP6,-0.026427030556399188
283,3,sub-06,ses-02,run-01,task-checker,tsCAP6,0.0865452563434572
284,3,sub-06,ses-01,run-01,task-checker,tsCAP7,0.03463720706409693
285,3,sub-06,ses-02,run-01,task-checker,tsCAP7,-0.11531379559295488
286,3,sub-06,ses-01,run-01,task-checker,tsCAP8,0.19414360996829752
287,3,sub-06,ses-02,run-01,task-checker,tsCAP8,-0.24831928753814445
288,4,sub-06,ses-01,run-01,task-checker,tsCAP1,0.039079885267336176
289,4,sub-06,ses-02,run-01,task-checker,tsCAP1,0.27382124704629607
290,4,sub-06,ses-01,run-01,task-checker,tsCAP2,0.322137779039943
291,4,sub-06,ses-02,run-01,task-checker,tsCAP2,0.1389019249511582
292,4,sub-06,ses-01,run-01,task-checker,tsCAP3,0.12509960513418258
293,4,sub-06,ses-02,run-01,task-checker,tsCAP3,0.16457350842136054
294,4,sub-06,ses-01,run-01,task-checker,tsCAP4,0.2597529396308193
295,4,sub-06,ses-02,run-01,task-checker,tsCAP4,-0.002206037702001443
296,4,sub-06,ses-01,run-01,task-checker,tsCAP5,-0.1746468083259591
297,4,sub-06,ses-02,run-01,task-checker,tsCAP5,-0.06325158623250599
298,4,sub-06,ses-01,run-01,task-checker,tsCAP6,0.07536262508352558
299,4,sub-06,ses-02,run-01,task-checker,tsCAP6,0.3795133895570711
300,4,sub-06,ses-01,run-01,task-checker,tsCAP7,0.051585364220165734
301,4,sub-06,ses-02,run-01,task-checker,tsCAP7,-0.10426608612518044
302,4,sub-06,ses-01,run-01,task-checker,tsCAP8,-0.09916231816723896
303,4,sub-06,ses-02,run-01,task-checker,tsCAP8,0.31652499126575295
304,5,sub-06,ses-01,run-01,task-checker,tsCAP1,0.20401347566554073
305,5,sub-06,ses-02,run-01,task-checker,tsCAP1,0.033673889104416634
306,5,sub-06,ses-01,run-01,task-checker,tsCAP2,0.06625446051003339
307,5,sub-06,ses-02,run-01,task-checker,tsCAP2,0.07324218494128128
308,5,sub-06,ses-01,run-01,task-checker,tsCAP3,0.08759237084616296
309,5,sub-06,ses-02,run-01,task-checker,tsCAP3,-0.1315390433870609
310,5,sub-06,ses-01,run-01,task-checker,tsCAP4,0.33399286520428734
311,5,sub-06,ses-02,run-01,task-checker,tsCAP4,-0.31679645601914325
312,5,sub-06,ses-01,run-01,task-checker,tsCAP5,0.18610142507120425
313,5,sub-06,ses-02,run-01,task-checker,tsCAP5,0.19905610987901703
314,5,sub-06,ses-01,run-01,task-checker,tsCAP6,-0.09601968373444902
315,5,sub-06,ses-02,run-01,task-checker,tsCAP6,0.09021282903027836
316,5,sub-06,ses-01,run-01,task-checker,tsCAP7,0.03243298313000786
317,5,sub-06,ses-02,run-01,task-checker,tsCAP7,0.04881247750260645
318,5,sub-06,ses-01,run-01,task-checker,tsCAP8,-0.0008384031566158645
319,5,sub-06,ses-02,run-01,task-checker,tsCAP8,-0.20530976778471774
320,6,sub-06,ses-01,run-01,task-checker,tsCAP1,0.2453715340482991
321,6,sub-06,ses-02,run-01,task-checker,tsCAP1,0.17682045787090345
322,6,sub-06,ses-01,run-01,task-checker,tsCAP2,0.200751240196867
323,6,sub-06,ses-02,run-01,task-checker,tsCAP2,0.22754649747405764
324,6,sub-06,ses-01,run-01,task-checker,tsCAP3,-0.010164204124706543
325,6,sub-06,ses-02,run-01,task-checker,tsCAP3,0.011286876541798373
326,6,sub-06,ses-01,run-01,task-checker,tsCAP4,0.4028948072077119
327,6,sub-06,ses-02,run-01,task-checker,tsCAP4,0.016066574508411844
328,6,sub-06,ses-01,run-01,task-checker,tsCAP5,0.03610475488331822
329,6,sub-06,ses-02,run-01,task-checker,tsCAP5,0.30627133707610144
330,6,sub-06,ses-01,run-01,task-checker,tsCAP6,-0.056664322240520336
331,6,sub-06,ses-02,run-01,task-checker,tsCAP6,0.2797976922775861
332,6,sub-06,ses-01,run-01,task-checker,tsCAP7,0.16130307751363185
333,6,sub-06,ses-02,run-01,task-checker,tsCAP7,0.23512974421930632
334,6,sub-06,ses-01,run-01,task-checker,tsCAP8,-0.12698629281503696
335,6,sub-06,ses-02,run-01,task-checker,tsCAP8,0.1836737357562044
336,7,sub-06,ses-01,run-01,task-checker,tsCAP1,0.25024403899751896
337,7,sub-06,ses-02,run-01,task-checker,tsCAP1,0.239278275776739
338,7,sub-06,ses-01,run-01,task-checker,tsCAP2,0.2599908879042961
339,7,sub-06,ses-02,run-01,task-checker,tsCAP2,0.1391359032170538
340,7,sub-06,ses-01,run-01,task-checker,tsCAP3,0.1858648057307438
341,7,sub-06,ses-02,run-01,task-checker,tsCAP3,0.00011492067034537635
342,7,sub-06,ses-01,run-01,task-checker,tsCAP4,-0.020987736361933088
343,7,sub-06,ses-02,run-01,task-checker,tsCAP4,-0.004193500570504071
344,7,sub-06,ses-01,run-01,task-checker,tsCAP5,0.20235953407748103
345,7,sub-06,ses-02,run-01,task-checker,tsCAP5,0.32589602009375435
346,7,sub-06,ses-01,run-01,task-checker,tsCAP6,0.14286265858491823
347,7,sub-06,ses-02,run-01,task-checker,tsCAP6,0.3286278720586678
348,7,sub-06,ses-01,run-01,task-checker,tsCAP7,0.2542396181843847
349,7,sub-06,ses-02,run-01,task-checker,tsCAP7,0.070712056260815
350,7,sub-06,ses-01,run-01,task-checker,tsCAP8,0.28123242103684754
351,7,sub-06,ses-02,run-01,task-checker,tsCAP8,0.18605123368180104
352,8,sub-06,ses-01,run-01,task-checker,tsCAP1,0.2400052586688346
353,8,sub-06,ses-02,run-01,task-checker,tsCAP1,0.1843983643636971
354,8,sub-06,ses-01,run-01,task-checker,tsCAP2,0.3907668376534248
