,iteration,subject,session,run,task,ts_CAPS,pearson_r
30,4,sub-01,ses-01,run-01,task-checker,tsCAP7,0.3008530926827384
31,4,sub-01,ses-01,run-01,task-checker,tsCAP8,0.24493333397722844
32,5,sub-01,ses-01,run-01,task-checker,tsCAP1,0.6248403522002413
33,5,sub-01,ses-01,run-01,task-checker,tsCAP2,0.5570819071631246
34,5,sub-01,ses-01,run-01,task-checker,tsCAP3,0.307926735519033
35,5,sub-01,ses-01,run-01,task-checker,tsCAP4,0.20835948943904042
36,5,sub-01,ses-01,run-01,task-checker,tsCAP5,0.27994793440558474
37,5,sub-01,ses-01,run-01,task-checker,tsCAP6,0.15304673587782414
38,5,sub-01,ses-01,run-01,task-checker,tsCAP7,0.24444444268248006
39,5,sub-01,ses-01,run-01,task-checker,tsCAP8,0.29800341561727345
40,6,sub-01,ses-01,run-01,task-checker,tsCAP1,0.5957568434131426
41,6,sub-01,ses-01,run-01,task-checker,tsCAP2,0.5752277974919601
42,6,sub-01,ses-01,run-01,task-checker,tsCAP3,0.4046769351004369
43,6,sub-01,ses-01,run-01,task-checker,tsCAP4,0.38451303571860773
44,6,sub-01,ses-01,run-01,task-checker,tsCAP5,0.5955246348110127
45,6,sub-01,ses-01,run-01,task-checker,tsCAP6,0.6516080723319575
46,6,sub-01,ses-01,run-01,task-checker,tsCAP7,0.3925740103803111
47,6,sub-01,ses-01,run-01,task-checker,tsCAP8,0.4341684710493461
48,7,sub-01,ses-01,run-01,task-checker,tsCAP1,0.39693164171253775
49,7,sub-01,ses-01,run-01,task-checker,tsCAP2,0.4314425030333863
50,7,sub-01,ses-01,run-01,task-checker,tsCAP3,0.11530739555419464
51,7,sub-01,ses-01,run-01,task-checker,tsCAP4,0.18933056151386005
52,7,sub-01,ses-01,run-01,task-checker,tsCAP5,0.5593502902983354
53,7,sub-01,ses-01,run-01,task-checker,tsCAP6,0.6588714844448194
54,7,sub-01,ses-01,run-01,task-checker,tsCAP7,0.3817991075442019
55,7,sub-01,ses-01,run-01,task-checker,tsCAP8,0.3944044162248787
56,8,sub-01,ses-01,run-01,task-checker,tsCAP1,0.49444430186033234
57,8,sub-01,ses-01,run-01,task-checker,tsCAP2,0.5778591037535582
58,8,sub-01,ses-01,run-01,task-checker,tsCAP3,0.20775011564850193
59,8,sub-01,ses-01,run-01,task-checker,tsCAP4,0.10107222463097326
60,8,sub-01,ses-01,run-01,task-checker,tsCAP5,0.6312030792400151
61,8,sub-01,ses-01,run-01,task-checker,tsCAP6,0.5763589319727428
62,8,sub-01,ses-01,run-01,task-checker,tsCAP7,0.3651472057469621
63,8,sub-01,ses-01,run-01,task-checker,tsCAP8,0.33061218369047374
64,9,sub-01,ses-01,run-01,task-checker,tsCAP1,0.6175544337930887
65,9,sub-01,ses-01,run-01,task-checker,tsCAP2,0.47456836649871587
66,9,sub-01,ses-01,run-01,task-checker,tsCAP3,0.42836931558161473
67,9,sub-01,ses-01,run-01,task-checker,tsCAP4,0.4401438933519217
68,9,sub-01,ses-01,run-01,task-checker,tsCAP5,0.6469654748053607
69,9,sub-01,ses-01,run-01,task-checker,tsCAP6,0.5749062025432555
70,9,sub-01,ses-01,run-01,task-checker,tsCAP7,0.3218235739154842
71,9,sub-01,ses-01,run-01,task-checker,tsCAP8,0.4452117377357108
72,10,sub-01,ses-01,run-01,task-checker,tsCAP1,0.6231172479322111
73,10,sub-01,ses-01,run-01,task-checker,tsCAP2,0.5282694476943998
74,10,sub-01,ses-01,run-01,task-checker,tsCAP3,0.3268831420585899
75,10,sub-01,ses-01,run-01,task-checker,tsCAP4,0.2732413913672085
76,10,sub-01,ses-01,run-01,task-checker,tsCAP5,0.24146215720096423
77,10,sub-01,ses-01,run-01,task-checker,tsCAP6,0.22809421810029515
78,10,sub-01,ses-01,run-01,task-checker,tsCAP7,0.1166712134421362
79,10,sub-01,ses-01,run-01,task-checker,tsCAP8,0.20038155213431488
80,1,sub-02,ses-01,run-01,task-checker,tsCAP1,0.3558096277486238
81,1,sub-02,ses-01,run-01,task-checker,tsCAP2,0.34274335958455526
82,1,sub-02,ses-01,run-01,task-checker,tsCAP3,0.46612294957283046
83,1,sub-02,ses-01,run-01,task-checker,tsCAP4,0.389417264951313
84,1,sub-02,ses-01,run-01,task-checker,tsCAP5,0.39378627207762495
85,1,sub-02,ses-01,run-01,task-checker,tsCAP6,0.35781673204458575
86,1,sub-02,ses-01,run-01,task-checker,tsCAP7,0.13270852792032625
87,1,sub-02,ses-01,run-01,task-checker,tsCAP8,0.1765974473361096
88,2,sub-02,ses-01,run-01,task-checker,tsCAP1,0.339206324889746
89,2,sub-02,ses-01,run-01,task-checker,tsCAP2,0.3390205619116516
90,2,sub-02,ses-01,run-01,task-checker,tsCAP3,0.4011458561546884
91,2,sub-02,ses-01,run-01,task-checker,tsCAP4,0.420847491618379
92,2,sub-02,ses-01,run-01,task-checker,tsCAP5,0.3900780050323204
93,2,sub-02,ses-01,run-01,task-checker,tsCAP6,0.35032148286918924
94,2,sub-02,ses-01,run-01,task-checker,tsCAP7,0.007899415268145788
95,2,sub-02,ses-01,run-01,task-checker,tsCAP8,0.04220514207424685
96,3,sub-02,ses-01,run-01,task-checker,tsCAP1,0.3935347011334526
97,3,sub-02,ses-01,run-01,task-checker,tsCAP2,0.33275647009485737
98,3,sub-02,ses-01,run-01,task-checker,tsCAP3,0.45013069967205704
99,3,sub-02,ses-01,run-01,task-checker,tsCAP4,0.44091501122305643
100,3,sub-02,ses-01,run-01,task-checker,tsCAP5,0.415506044284581
101,3,sub-02,ses-01,run-01,task-checker,tsCAP6,0.3030061968608129
102,3,sub-02,ses-01,run-01,task-checker,tsCAP7,-0.10979437682505469
103,3,sub-02,ses-01,run-01,task-checker,tsCAP8,0.043709745487037314
104,4,sub-02,ses-01,run-01,task-checker,tsCAP1,0.3656092729455586
105,4,sub-02,ses-01,run-01,task-checker,tsCAP2,0.33732200414216873
106,4,sub-02,ses-01,run-01,task-checker,tsCAP3,0.3167430093490266
107,4,sub-02,ses-01,run-01,task-checker,tsCAP4,0.1900042119323331
108,4,sub-02,ses-01,run-01,task-checker,tsCAP5,0.41304865906240895
109,4,sub-02,ses-01,run-01,task-checker,tsCAP6,0.41398380657932193
110,4,sub-02,ses-01,run-01,task-checker,tsCAP7,-0.022501934450934024
111,4,sub-02,ses-01,run-01,task-checker,tsCAP8,0.1779951631942662
112,5,sub-02,ses-01,run-01,task-checker,tsCAP1,0.36948564510052395
113,5,sub-02,ses-01,run-01,task-checker,tsCAP2,0.32950963355106766
114,5,sub-02,ses-01,run-01,task-checker,tsCAP3,0.37238100335852964
115,5,sub-02,ses-01,run-01,task-checker,tsCAP4,0.3849386180502717
116,5,sub-02,ses-01,run-01,task-checker,tsCAP5,0.36103765054439313
117,5,sub-02,ses-01,run-01,task-checker,tsCAP6,0.34018429212974527
118,5,sub-02,ses-01,run-01,task-checker,tsCAP7,-0.12033805244526193
119,5,sub-02,ses-01,run-01,task-checker,tsCAP8,-0.1149912781953429
120,6,sub-02,ses-01,run-01,task-checker,tsCAP1,0.2569628919247526
121,6,sub-02,ses-01,run-01,task-checker,tsCAP2,0.2949392515781518
122,6,sub-02,ses-01,run-01,task-checker,tsCAP3,0.5006885943312912
123,6,sub-02,ses-01,run-01,task-checker,tsCAP4,0.4111718140869799
124,6,sub-02,ses-01,run-01,task-checker,tsCAP5,0.3111224172507986
125,6,sub-02,ses-01,run-01,task-checker,tsCAP6,0.43421280393183626
126,6,sub-02,ses-01,run-01,task-checker,tsCAP7,-0.11948908671669274
127,6,sub-02,ses-01,run-01,task-checker,tsCAP8,-0.06644585963038582
128,7,sub-02,ses-01,run-01,task-checker,tsCAP1,0.299253628589948
129,7,sub-02,ses-01,run-01,task-checker,tsCAP2,0.3203873191485404
130,7,sub-02,ses-01,run-01,task-checker,tsCAP3,0.3744709463468312
131,7,sub-02,ses-01,run-01,task-checker,tsCAP4,0.2992544977286571
132,7,sub-02,ses-01,run-01,task-checker,tsCAP5,0.358030137641031
133,7,sub-02,ses-01,run-01,task-checker,tsCAP6,0.3664000417172242
134,7,sub-02,ses-01,run-01,task-checker,tsCAP7,0.12477463889238755
135,7,sub-02,ses-01,run-01,task-checker,tsCAP8,0.06408959550883934
136,8,sub-02,ses-01,run-01,task-checker,tsCAP1,0.35692635290527747
137,8,sub-02,ses-01,run-01,task-checker,tsCAP2,0.36784763175561463
138,8,sub-02,ses-01,run-01,task-checker,tsCAP3,0.3941184615015692
139,8,sub-02,ses-01,run-01,task-checker,tsCAP4,0.3221390011501835
140,8,sub-02,ses-01,run-01,task-checker,tsCAP5,0.36212323764953963
141,8,sub-02,ses-01,run-01,task-checker,tsCAP6,0.342263590146546
142,8,sub-02,ses-01,run-01,task-checker,tsCAP7,-0.12356163102134463
143,8,sub-02,ses-01,run-01,task-checker,tsCAP8,0.007180934719461083
144,9,sub-02,ses-01,run-01,task-checker,tsCAP1,0.3395537687280737
145,9,sub-02,ses-01,run-01,task-checker,tsCAP2,0.27288603762293456
146,9,sub-02,ses-01,run-01,task-checker,tsCAP3,0.4196552882264889
147,9,sub-02,ses-01,run-01,task-checker,tsCAP4,0.3029976212864292
148,9,sub-02,ses-01,run-01,task-checker,tsCAP5,0.34639947740151
149,9,sub-02,ses-01,run-01,task-checker,tsCAP6,0.41752594303299784
150,9,sub-02,ses-01,run-01,task-checker,tsCAP7,-0.11905930531187031
151,9,sub-02,ses-01,run-01,task-checker,tsCAP8,-0.07790777845532389
152,10,sub-02,ses-01,run-01,task-checker,tsCAP1,0.3546930086043338
153,10,sub-02,ses-01,run-01,task-checker,tsCAP2,0.24632221789195763
154,10,sub-02,ses-01,run-01,task-checker,tsCAP3,0.36727123937874956
155,10,sub-02,ses-01,run-01,task-checker,tsCAP4,0.30432877936155744
156,10,sub-02,ses-01,run-01,task-checker,tsCAP5,0.34936837769812307
157,10,sub-02,ses-01,run-01,task-checker,tsCAP6,0.36734483003451623
158,10,sub-02,ses-01,run-01,task-checker,tsCAP7,-0.10703192492642077
159,10,sub-02,ses-01,run-01,task-checker,tsCAP8,-0.024515491828682217
160,1,sub-05,ses-02,run-01,task-checker,tsCAP1,0.22913987874794356
161,1,sub-05,ses-02,run-01,task-checker,tsCAP2,0.2234159431292321
162,1,sub-05,ses-02,run-01,task-checker,tsCAP3,0.1435812631434134
163,1,sub-05,ses-02,run-01,task-checker,tsCAP4,-0.07913333794577837
164,1,sub-05,ses-02,run-01,task-checker,tsCAP5,0.09245948953883976
165,1,sub-05,ses-02,run-01,task-checker,tsCAP6,-0.10612340331042691
166,1,sub-05,ses-02,run-01,task-checker,tsCAP7,-0.21192651199955
167,1,sub-05,ses-02,run-01,task-checker,tsCAP8,-0.12310715689340224
168,2,sub-05,ses-02,run-01,task-checker,tsCAP1,0.0940903497396123
169,2,sub-05,ses-02,run-01,task-checker,tsCAP2,0.16525985960347814
170,2,sub-05,ses-02,run-01,task-checker,tsCAP3,-0.009304990971457849
171,2,sub-05,ses-02,run-01,task-checker,tsCAP4,0.15039149242710365
172,2,sub-05,ses-02,run-01,task-checker,tsCAP5,-0.15705663398006692
173,2,sub-05,ses-02,run-01,task-checker,tsCAP6,-0.19480315506925353
174,2,sub-05,ses-02,run-01,task-checker,tsCAP7,-0.2407550233602683
175,2,sub-05,ses-02,run-01,task-checker,tsCAP8,-0.11899774391786613
176,3,sub-05,ses-02,run-01,task-checker,tsCAP1,0.29827060607358985
177,3,sub-05,ses-02,run-01,task-checker,tsCAP2,0.16088310575147882
178,3,sub-05,ses-02,run-01,task-checker,tsCAP3,0.18472282764458453
179,3,sub-05,ses-02,run-01,task-checker,tsCAP4,0.10806798500460676
180,3,sub-05,ses-02,run-01,task-checker,tsCAP5,-0.20811781011946867
181,3,sub-05,ses-02,run-01,task-checker,tsCAP6,-0.12966607806371105
182,3,sub-05,ses-02,run-01,task-checker,tsCAP7,0.1349723428951791
183,3,sub-05,ses-02,run-01,task-checker,tsCAP8,0.38881060768933956
184,4,sub-05,ses-02,run-01,task-checker,tsCAP1,0.2184001350463252
185,4,sub-05,ses-02,run-01,task-checker,tsCAP2,0.08913896365981076
186,4,sub-05,ses-02,run-01,task-checker,tsCAP3,0.2717913123647085
187,4,sub-05,ses-02,run-01,task-checker,tsCAP4,-0.005272962252529765
188,4,sub-05,ses-02,run-01,task-checker,tsCAP5,-0.2062811932195579
189,4,sub-05,ses-02,run-01,task-checker,tsCAP6,-0.16101242816840478
190,4,sub-05,ses-02,run-01,task-checker,tsCAP7,-0.03606479320899104
191,4,sub-05,ses-02,run-01,task-checker,tsCAP8,0.282147188729797
192,5,sub-05,ses-02,run-01,task-checker,tsCAP1,-0.020011108829181584
193,5,sub-05,ses-02,run-01,task-checker,tsCAP2,0.2635578888998579
194,5,sub-05,ses-02,run-01,task-checker,tsCAP3,0.3314471140312945
195,5,sub-05,ses-02,run-01,task-checker,tsCAP4,0.07559638875392864
196,5,sub-05,ses-02,run-01,task-checker,tsCAP5,0.04126380427004994
197,5,sub-05,ses-02,run-01,task-checker,tsCAP6,-0.20400053357079947
198,5,sub-05,ses-02,run-01,task-checker,tsCAP7,-0.37681762193400054
199,5,sub-05,ses-02,run-01,task-checker,tsCAP8,-0.1607611939138402
200,6,sub-05,ses-02,run-01,task-checker,tsCAP1,0.03911373251816859
201,6,sub-05,ses-02,run-01,task-checker,tsCAP2,-0.030614486915180417
202,6,sub-05,ses-02,run-01,task-checker,tsCAP3,-0.005626265024423692
203,6,sub-05,ses-02,run-01,task-checker,tsCAP4,-0.12096556768297677
204,6,sub-05,ses-02,run-01,task-checker,tsCAP5,-0.2262359171544399
205,6,sub-05,ses-02,run-01,task-checker,tsCAP6,-0.287925753679263
206,6,sub-05,ses-02,run-01,task-checker,tsCAP7,0.07459278642123213
207,6,sub-05,ses-02,run-01,task-checker,tsCAP8,0.15328064317890291
208,7,sub-05,ses-02,run-01,task-checker,tsCAP1,0.1980119027368374
209,7,sub-05,ses-02,run-01,task-checker,tsCAP2,0.01250799446156661
210,7,sub-05,ses-02,run-01,task-checker,tsCAP3,0.20240693307881683
211,7,sub-05,ses-02,run-01,task-checker,tsCAP4,0.24043170121869814
212,7,sub-05,ses-02,run-01,task-checker,tsCAP5,-0.18782351027108168
213,7,sub-05,ses-02,run-01,task-checker,tsCAP6,-0.2642086895904609
214,7,sub-05,ses-02,run-01,task-checker,tsCAP7,0.27458595523960266
215,7,sub-05,ses-02,run-01,task-checker,tsCAP8,0.11441406929330473
216,8,sub-05,ses-02,run-01,task-checker,tsCAP1,0.162926281978478
217,8,sub-05,ses-02,run-01,task-checker,tsCAP2,0.24967527270969342
218,8,sub-05,ses-02,run-01,task-checker,tsCAP3,0.1201525419125825
219,8,sub-05,ses-02,run-01,task-checker,tsCAP4,0.30772400611099976
220,8,sub-05,ses-02,run-01,task-checker,tsCAP5,-0.08511960954207222
221,8,sub-05,ses-02,run-01,task-checker,tsCAP6,-0.29676953215328117
222,8,sub-05,ses-02,run-01,task-checker,tsCAP7,-0.13522695204366747
223,8,sub-05,ses-02,run-01,task-checker,tsCAP8,0.23714110303391236
224,9,sub-05,ses-02,run-01,task-checker,tsCAP1,0.18352089156444293
225,9,sub-05,ses-02,run-01,task-checker,tsCAP2,-0.06358469182485585
226,9,sub-05,ses-02,run-01,task-checker,tsCAP3,-0.15795706750941194
227,9,sub-05,ses-02,run-01,task-checker,tsCAP4,-0.19110590191211166
228,9,sub-05,ses-02,run-01,task-checker,tsCAP5,-0.2669620186477667
229,9,sub-05,ses-02,run-01,task-checker,tsCAP6,-0.34153187380421596
230,9,sub-05,ses-02,run-01,task-checker,tsCAP7,-0.031477593149326584
231,9,sub-05,ses-02,run-01,task-checker,tsCAP8,-0.2124566388076634
232,10,sub-05,ses-02,run-01,task-checker,tsCAP1,-0.2619686955633589
233,10,sub-05,ses-02,run-01,task-checker,tsCAP2,0.016676804827988966
234,10,sub-05,ses-02,run-01,task-checker,tsCAP3,-0.3346053435348662
235,10,sub-05,ses-02,run-01,task-checker,tsCAP4,-0.35157457700614014
236,10,sub-05,ses-02,run-01,task-checker,tsCAP5,-0.048073164050483494
237,10,sub-05,ses-02,run-01,task-checker,tsCAP6,-0.10601573017557187
238,10,sub-05,ses-02,run-01,task-checker,tsCAP7,-0.2768920312660869
239,10,sub-05,ses-02,run-01,task-checker,tsCAP8,-0.11369523725173059
240,1,sub-06,ses-01,run-01,task-checker,tsCAP1,0.2953704869899293
241,1,sub-06,ses-02,run-01,task-checker,tsCAP1,0.27093533673264275
242,1,sub-06,ses-01,run-01,task-checker,tsCAP2,0.27064293431725145
243,1,sub-06,ses-02,run-01,task-checker,tsCAP2,0.22408016637513875
244,1,sub-06,ses-01,run-01,task-checker,tsCAP3,0.30915870077284285
245,1,sub-06,ses-02,run-01,task-checker,tsCAP3,-0.04877509001535652
246,1,sub-06,ses-01,run-01,task-checker,tsCAP4,0.3309964751107208
247,1,sub-06,ses-02,run-01,task-checker,tsCAP4,-0.044180313803464134
248,1,sub-06,ses-01,run-01,task-checker,tsCAP5,0.07304791344722447
249,1,sub-06,ses-02,run-01,task-checker,tsCAP5,0.08952171199568888
250,1,sub-06,ses-01,run-01,task-checker,tsCAP6,0.09971446937282537
251,1,sub-06,ses-02,run-01,task-checker,tsCAP6,0.15091895458267351
252,1,sub-06,ses-01,run-01,task-checker,tsCAP7,0.18092959228653588
253,1,sub-06,ses-02,run-01,task-checker,tsCAP7,0.14260789866822035
254,1,sub-06,ses-01,run-01,task-checker,tsCAP8,0.1867035005339805
255,1,sub-06,ses-02,run-01,task-checker,tsCAP8,0.1532050570638714
256,2,sub-06,ses-01,run-01,task-checker,tsCAP1,0.28117765281605983
257,2,sub-06,ses-02,run-01,task-checker,tsCAP1,0.24523464065948536
258,2,sub-06,ses-01,run-01,task-checker,tsCAP2,0.3750337505395404
259,2,sub-06,ses-02,run-01,task-checker,tsCAP2,0.27021709954565526
260,2,sub-06,ses-01,run-01,task-checker,tsCAP3,0.46544239404021237
261,2,sub-06,ses-02,run-01,task-checker,tsCAP3,-0.08249863943173753
262,2,sub-06,ses-01,run-01,task-checker,tsCAP4,0.4001247278561552
263,2,sub-06,ses-02,run-01,task-checker,tsCAP4,-0.07743007349245795
264,2,sub-06,ses-01,run-01,task-checker,tsCAP5,0.0019080406928560928
265,2,sub-06,ses-02,run-01,task-checker,tsCAP5,0.3681101320504214
266,2,sub-06,ses-01,run-01,task-checker,tsCAP6,0.06592426880856629
267,2,sub-06,ses-02,run-01,task-checker,tsCAP6,0.19140162093605412
268,2,sub-06,ses-01,run-01,task-checker,tsCAP7,-0.025542751531678506
269,2,sub-06,ses-02,run-01,task-checker,tsCAP7,-0.03901898222334802
270,2,sub-06,ses-01,run-01,task-checker,tsCAP8,-0.14958591935779172
271,2,sub-06,ses-02,run-01,task-checker,tsCAP8,0.10030793410072725
272,3,sub-06,ses-01,run-01,task-checker,tsCAP1,0.3025304168247432
273,3,sub-06,ses-02,run-01,task-checker,tsCAP1,0.36914054360578913
274,3,sub-06,ses-01,run-01,task-checker,tsCAP2,0.19435375417587633
275,3,sub-06,ses-02,run-01,task-checker,tsCAP2,0.13755715662229903
276,3,sub-06,ses-01,run-01,task-checker,tsCAP3,0.24757041402258428
277,3,sub-06,ses-02,run-01,task-checker,tsCAP3,-0.06428471689028195
278,3,sub-06,ses-01,run-01,task-checker,tsCAP4,0.30837959373984464
279,3,sub-06,ses-02,run-01,task-checker,tsCAP4,-0.03136689259954506
280,3,sub-06,ses-01,run-01,task-checker,tsCAP5,0.015159686030018004
281,3,sub-06,ses-02,run-01,task-checker,tsCAP5,0.11252108365564453
282,3,sub-06,ses-01,run-01,task-checker,tsCAP6,0.010848639844828535
283,3,sub-06,ses-02,run-01,task-checker,tsCAP6,0.08361287050581495
284,3,sub-06,ses-01,run-01,task-checker,tsCAP7,0.011981533606185686
285,3,sub-06,ses-02,run-01,task-checker,tsCAP7,0.056493824333923554
286,3,sub-06,ses-01,run-01,task-checker,tsCAP8,-0.051102508803957294
287,3,sub-06,ses-02,run-01,task-checker,tsCAP8,-0.02679466968690206
288,4,sub-06,ses-01,run-01,task-checker,tsCAP1,0.14049930841070637
289,4,sub-06,ses-02,run-01,task-checker,tsCAP1,0.22029251206094128
290,4,sub-06,ses-01,run-01,task-checker,tsCAP2,0.11653831653686791
291,4,sub-06,ses-02,run-01,task-checker,tsCAP2,0.29944955383401933
292,4,sub-06,ses-01,run-01,task-checker,tsCAP3,0.07503240145715098
293,4,sub-06,ses-02,run-01,task-checker,tsCAP3,-0.12386272601164933
294,4,sub-06,ses-01,run-01,task-checker,tsCAP4,0.10572226039979721
295,4,sub-06,ses-02,run-01,task-checker,tsCAP4,-0.06451514658757289
296,4,sub-06,ses-01,run-01,task-checker,tsCAP5,0.13124734118562015
297,4,sub-06,ses-02,run-01,task-checker,tsCAP5,0.2582898892171825
298,4,sub-06,ses-01,run-01,task-checker,tsCAP6,0.04733313259759142
299,4,sub-06,ses-02,run-01,task-checker,tsCAP6,0.20134767095997602
300,4,sub-06,ses-01,run-01,task-checker,tsCAP7,0.23381144741492982
301,4,sub-06,ses-02,run-01,task-checker,tsCAP7,0.32305925294258225
302,4,sub-06,ses-01,run-01,task-checker,tsCAP8,0.19442134213709322
303,4,sub-06,ses-02,run-01,task-checker,tsCAP8,0.37323035501702
304,5,sub-06,ses-01,run-01,task-checker,tsCAP1,0.26432770680761614
305,5,sub-06,ses-02,run-01,task-checker,tsCAP1,0.19082415279395792
306,5,sub-06,ses-01,run-01,task-checker,tsCAP2,0.2823929051942831
307,5,sub-06,ses-02,run-01,task-checker,tsCAP2,0.1929104117023167
308,5,sub-06,ses-01,run-01,task-checker,tsCAP3,0.33482375497203326
309,5,sub-06,ses-02,run-01,task-checker,tsCAP3,-0.12178780698814756
310,5,sub-06,ses-01,run-01,task-checker,tsCAP4,0.3191290153196701
311,5,sub-06,ses-02,run-01,task-checker,tsCAP4,-0.1494664657382033
312,5,sub-06,ses-01,run-01,task-checker,tsCAP5,0.2596329807254078
313,5,sub-06,ses-02,run-01,task-checker,tsCAP5,0.09260930022341396
314,5,sub-06,ses-01,run-01,task-checker,tsCAP6,0.07603558231538655
315,5,sub-06,ses-02,run-01,task-checker,tsCAP6,0.30759929055741647
316,5,sub-06,ses-01,run-01,task-checker,tsCAP7,-0.02797514569848002
317,5,sub-06,ses-02,run-01,task-checker,tsCAP7,0.07958717013790931
318,5,sub-06,ses-01,run-01,task-checker,tsCAP8,-0.09069708903486692
319,5,sub-06,ses-02,run-01,task-checker,tsCAP8,0.12950631379670285
320,6,sub-06,ses-01,run-01,task-checker,tsCAP1,0.27663649086330777
321,6,sub-06,ses-02,run-01,task-checker,tsCAP1,0.34165884733960145
322,6,sub-06,ses-01,run-01,task-checker,tsCAP2,0.35314168847114075
323,6,sub-06,ses-02,run-01,task-checker,tsCAP2,0.26651108606596713
324,6,sub-06,ses-01,run-01,task-checker,tsCAP3,0.3516354022285387
325,6,sub-06,ses-02,run-01,task-checker,tsCAP3,-0.09487857725174796
326,6,sub-06,ses-01,run-01,task-checker,tsCAP4,0.3977136212564913
327,6,sub-06,ses-02,run-01,task-checker,tsCAP4,-0.025397674544128182
328,6,sub-06,ses-01,run-01,task-checker,tsCAP5,0.01739554257916765
329,6,sub-06,ses-02,run-01,task-checker,tsCAP5,0.2752283789562746
330,6,sub-06,ses-01,run-01,task-checker,tsCAP6,0.07575936533936811
331,6,sub-06,ses-02,run-01,task-checker,tsCAP6,0.09607375763610493
332,6,sub-06,ses-01,run-01,task-checker,tsCAP7,-0.11706795472484166
333,6,sub-06,ses-02,run-01,task-checker,tsCAP7,-0.07144508893949875
334,6,sub-06,ses-01,run-01,task-checker,tsCAP8,-0.14116579152903047
335,6,sub-06,ses-02,run-01,task-checker,tsCAP8,-0.1825822655524935
336,7,sub-06,ses-01,run-01,task-checker,tsCAP1,0.1869432261495176
337,7,sub-06,ses-02,run-01,task-checker,tsCAP1,0.2886163948858702
338,7,sub-06,ses-01,run-01,task-checker,tsCAP2,0.2815725689442115
339,7,sub-06,ses-02,run-01,task-checker,tsCAP2,0.32740700736563
340,7,sub-06,ses-01,run-01,task-checker,tsCAP3,0.3534399734396611
341,7,sub-06,ses-02,run-01,task-checker,tsCAP3,0.03537901882954937
342,7,sub-06,ses-01,run-01,task-checker,tsCAP4,0.3569214063199423
343,7,sub-06,ses-02,run-01,task-checker,tsCAP4,-0.1367428258710317
344,7,sub-06,ses-01,run-01,task-checker,tsCAP5,0.0708949290948974
345,7,sub-06,ses-02,run-01,task-checker,tsCAP5,0.20096396192675647
346,7,sub-06,ses-01,run-01,task-checker,tsCAP6,0.19537664965065613
347,7,sub-06,ses-02,run-01,task-checker,tsCAP6,0.24252171146196788
348,7,sub-06,ses-01,run-01,task-checker,tsCAP7,0.06695362453125955
349,7,sub-06,ses-02,run-01,task-checker,tsCAP7,0.28633339025715465
350,7,sub-06,ses-01,run-01,task-checker,tsCAP8,-0.09979601191866085
351,7,sub-06,ses-02,run-01,task-checker,tsCAP8,0.1675026817104493
352,8,sub-06,ses-01,run-01,task-checker,tsCAP1,0.2779692926019149
353,8,sub-06,ses-02,run-01,task-checker,tsCAP1,0.22829120958386612
354,8,sub-06,ses-01,run-01,task-checker,tsCAP2,0.2533289686747215
