,subject,session,run,task,ts_CAPS,pearson_r
74,sub-08,ses-01,run-01,task-checker,tsCAP6,0.200054187432222
75,sub-08,ses-02,run-01,task-checker,tsCAP6,0.20306376570360804
76,sub-08,ses-01,run-01,task-checker,tsCAP7,-0.014350379443777166
77,sub-08,ses-02,run-01,task-checker,tsCAP7,0.09438271479147138
78,sub-08,ses-01,run-01,task-checker,tsCAP8,-0.06602733331708512
79,sub-08,ses-02,run-01,task-checker,tsCAP8,0.12951194113199285
80,sub-09,ses-01,run-01,task-checker,tsCAP1,0.3437938104262646
81,sub-09,ses-01,run-01,task-checker,tsCAP2,0.19398211979796182
82,sub-09,ses-01,run-01,task-checker,tsCAP3,-0.03931151890721082
83,sub-09,ses-01,run-01,task-checker,tsCAP4,-0.10386014632532985
84,sub-09,ses-01,run-01,task-checker,tsCAP5,-0.09825453990570118
85,sub-09,ses-01,run-01,task-checker,tsCAP6,-0.13117669300703483
86,sub-09,ses-01,run-01,task-checker,tsCAP7,-0.04569529026093566
87,sub-09,ses-01,run-01,task-checker,tsCAP8,-0.017879931265797306
88,sub-11,ses-01,run-01,task-checker,tsCAP1,0.3120258830299341
89,sub-11,ses-02,run-01,task-checker,tsCAP1,0.26066766670296454
90,sub-11,ses-01,run-01,task-checker,tsCAP2,0.20609522419512288
91,sub-11,ses-02,run-01,task-checker,tsCAP2,0.246642758273563
92,sub-11,ses-01,run-01,task-checker,tsCAP3,0.13722341450474568
93,sub-11,ses-02,run-01,task-checker,tsCAP3,0.17237786784009515
94,sub-11,ses-01,run-01,task-checker,tsCAP4,0.07720851587742202
95,sub-11,ses-02,run-01,task-checker,tsCAP4,0.14016439746367917
96,sub-11,ses-01,run-01,task-checker,tsCAP5,0.11640184599844725
97,sub-11,ses-02,run-01,task-checker,tsCAP5,0.26373013630436676
98,sub-11,ses-01,run-01,task-checker,tsCAP6,0.09352932281348789
99,sub-11,ses-02,run-01,task-checker,tsCAP6,0.2889511198927817
100,sub-11,ses-01,run-01,task-checker,tsCAP7,0.044135407101226744
101,sub-11,ses-02,run-01,task-checker,tsCAP7,0.16008869290638014
102,sub-11,ses-01,run-01,task-checker,tsCAP8,0.14792443185056228
103,sub-11,ses-02,run-01,task-checker,tsCAP8,0.20568588466380672
104,sub-12,ses-01,run-01,task-checker,tsCAP1,0.15024388073740677
105,sub-12,ses-02,run-01,task-checker,tsCAP1,0.23407573966543266
106,sub-12,ses-01,run-01,task-checker,tsCAP2,0.1699281435496907
107,sub-12,ses-02,run-01,task-checker,tsCAP2,0.15384350322361795
108,sub-12,ses-01,run-01,task-checker,tsCAP3,0.044648770320545685
109,sub-12,ses-02,run-01,task-checker,tsCAP3,0.19006716466787438
110,sub-12,ses-01,run-01,task-checker,tsCAP4,0.037787998547306065
111,sub-12,ses-02,run-01,task-checker,tsCAP4,0.16020100596782452
112,sub-12,ses-01,run-01,task-checker,tsCAP5,-0.22007054249962507
113,sub-12,ses-02,run-01,task-checker,tsCAP5,0.2785406749226315
114,sub-12,ses-01,run-01,task-checker,tsCAP6,-0.17132620745434088
115,sub-12,ses-02,run-01,task-checker,tsCAP6,0.27065570016209395
116,sub-12,ses-01,run-01,task-checker,tsCAP7,0.27072450725941966
117,sub-12,ses-02,run-01,task-checker,tsCAP7,0.41037683745928966
118,sub-12,ses-01,run-01,task-checker,tsCAP8,0.2747282440189066
119,sub-12,ses-02,run-01,task-checker,tsCAP8,0.38776066829399375
120,sub-13,ses-01,run-01,task-checker,tsCAP1,0.611898139164958
121,sub-13,ses-02,run-01,task-checker,tsCAP1,0.39927929266672446
122,sub-13,ses-01,run-01,task-checker,tsCAP2,0.5917151284240137
123,sub-13,ses-02,run-01,task-checker,tsCAP2,0.34805719655598
124,sub-13,ses-01,run-01,task-checker,tsCAP3,0.38043703828234726
125,sub-13,ses-02,run-01,task-checker,tsCAP3,0.292877349068422
126,sub-13,ses-01,run-01,task-checker,tsCAP4,0.32167219051772344
127,sub-13,ses-02,run-01,task-checker,tsCAP4,0.2197168720096898
128,sub-13,ses-01,run-01,task-checker,tsCAP5,0.6130871869168846
129,sub-13,ses-02,run-01,task-checker,tsCAP5,0.3923642474304697
130,sub-13,ses-01,run-01,task-checker,tsCAP6,0.6096747889389587
131,sub-13,ses-02,run-01,task-checker,tsCAP6,0.4156819238744898
132,sub-13,ses-01,run-01,task-checker,tsCAP7,0.5610425502800542
133,sub-13,ses-02,run-01,task-checker,tsCAP7,0.06262809908405308
134,sub-13,ses-01,run-01,task-checker,tsCAP8,0.5642021845070344
135,sub-13,ses-02,run-01,task-checker,tsCAP8,0.11657481084499582
136,sub-14,ses-01,run-01,task-checker,tsCAP1,0.4097469931548902
137,sub-14,ses-02,run-01,task-checker,tsCAP1,0.3779881937086914
138,sub-14,ses-01,run-01,task-checker,tsCAP2,0.4599095860095141
139,sub-14,ses-02,run-01,task-checker,tsCAP2,0.4115796030768705
140,sub-14,ses-01,run-01,task-checker,tsCAP3,0.5924942327996428
141,sub-14,ses-02,run-01,task-checker,tsCAP3,0.5928733952432375
142,sub-14,ses-01,run-01,task-checker,tsCAP4,0.5544185689973224
143,sub-14,ses-02,run-01,task-checker,tsCAP4,0.5441486691984355
144,sub-14,ses-01,run-01,task-checker,tsCAP5,-0.21181677744081276
145,sub-14,ses-02,run-01,task-checker,tsCAP5,-0.17421243828387328
146,sub-14,ses-01,run-01,task-checker,tsCAP6,-0.20161611648158137
147,sub-14,ses-02,run-01,task-checker,tsCAP6,-0.19306265352462396
148,sub-14,ses-01,run-01,task-checker,tsCAP7,0.031371298948727575
149,sub-14,ses-02,run-01,task-checker,tsCAP7,-0.13394826073325586
150,sub-14,ses-01,run-01,task-checker,tsCAP8,0.005568759819769041
151,sub-14,ses-02,run-01,task-checker,tsCAP8,-0.17861500944997272
152,sub-15,ses-01,run-01,task-checker,tsCAP1,-0.42540628193611285
153,sub-15,ses-02,run-01,task-checker,tsCAP1,-0.03967787704791234
154,sub-15,ses-01,run-01,task-checker,tsCAP2,-0.40126484371699767
155,sub-15,ses-02,run-01,task-checker,tsCAP2,-0.13809286862130504
156,sub-15,ses-01,run-01,task-checker,tsCAP3,0.26057657406838647
157,sub-15,ses-02,run-01,task-checker,tsCAP3,0.23054694707452178
158,sub-15,ses-01,run-01,task-checker,tsCAP4,0.27230232065742876
159,sub-15,ses-02,run-01,task-checker,tsCAP4,0.1681011249465404
160,sub-15,ses-01,run-01,task-checker,tsCAP5,0.05031333622065197
161,sub-15,ses-02,run-01,task-checker,tsCAP5,0.25898033617025806
162,sub-15,ses-01,run-01,task-checker,tsCAP6,0.020567054911067015
163,sub-15,ses-02,run-01,task-checker,tsCAP6,0.2554647495628776
164,sub-15,ses-01,run-01,task-checker,tsCAP7,0.15008263213417392
165,sub-15,ses-02,run-01,task-checker,tsCAP7,0.23864099653179635
