,iteration,subject,session,run,task,ts_CAPS,pearson_r
113,5,sub-02,ses-01,run-01,task-rest,tsCAP2,0.37445981091313446
114,5,sub-02,ses-01,run-01,task-rest,tsCAP3,0.04417141306191077
115,5,sub-02,ses-01,run-01,task-rest,tsCAP4,0.05862026098018826
116,5,sub-02,ses-01,run-01,task-rest,tsCAP5,0.39005542765202467
117,5,sub-02,ses-01,run-01,task-rest,tsCAP6,0.39919661487952635
118,5,sub-02,ses-01,run-01,task-rest,tsCAP7,0.24489724940863777
119,5,sub-02,ses-01,run-01,task-rest,tsCAP8,0.28385057102002015
120,6,sub-02,ses-01,run-01,task-rest,tsCAP1,0.36665308135315755
121,6,sub-02,ses-01,run-01,task-rest,tsCAP2,0.4193178620236543
122,6,sub-02,ses-01,run-01,task-rest,tsCAP3,0.04931172784642209
123,6,sub-02,ses-01,run-01,task-rest,tsCAP4,0.05561499445026622
124,6,sub-02,ses-01,run-01,task-rest,tsCAP5,0.4100935360437657
125,6,sub-02,ses-01,run-01,task-rest,tsCAP6,0.4116128658523258
126,6,sub-02,ses-01,run-01,task-rest,tsCAP7,0.2579202285851662
127,6,sub-02,ses-01,run-01,task-rest,tsCAP8,0.29058260429545874
128,7,sub-02,ses-01,run-01,task-rest,tsCAP1,0.34102874217659496
129,7,sub-02,ses-01,run-01,task-rest,tsCAP2,0.3353338243987975
130,7,sub-02,ses-01,run-01,task-rest,tsCAP3,0.03237760013770269
131,7,sub-02,ses-01,run-01,task-rest,tsCAP4,0.015691690216214728
132,7,sub-02,ses-01,run-01,task-rest,tsCAP5,0.415390637996199
133,7,sub-02,ses-01,run-01,task-rest,tsCAP6,0.4168372857109566
134,7,sub-02,ses-01,run-01,task-rest,tsCAP7,0.2710395011379045
135,7,sub-02,ses-01,run-01,task-rest,tsCAP8,0.3019901352501746
136,8,sub-02,ses-01,run-01,task-rest,tsCAP1,0.40383017342490074
137,8,sub-02,ses-01,run-01,task-rest,tsCAP2,0.43823678979701736
138,8,sub-02,ses-01,run-01,task-rest,tsCAP3,0.024438817146825487
139,8,sub-02,ses-01,run-01,task-rest,tsCAP4,0.02852296229270497
140,8,sub-02,ses-01,run-01,task-rest,tsCAP5,0.4020144199485464
141,8,sub-02,ses-01,run-01,task-rest,tsCAP6,0.4055165449603962
142,8,sub-02,ses-01,run-01,task-rest,tsCAP7,0.24822544970821506
143,8,sub-02,ses-01,run-01,task-rest,tsCAP8,0.2790364279908999
144,9,sub-02,ses-01,run-01,task-rest,tsCAP1,0.3205556325189012
145,9,sub-02,ses-01,run-01,task-rest,tsCAP2,0.36041073348001007
146,9,sub-02,ses-01,run-01,task-rest,tsCAP3,0.031369262727712
147,9,sub-02,ses-01,run-01,task-rest,tsCAP4,0.03569021398855536
148,9,sub-02,ses-01,run-01,task-rest,tsCAP5,0.41697690378432506
149,9,sub-02,ses-01,run-01,task-rest,tsCAP6,0.4187877516411053
150,9,sub-02,ses-01,run-01,task-rest,tsCAP7,0.26459130939286585
151,9,sub-02,ses-01,run-01,task-rest,tsCAP8,0.29497121310141816
152,10,sub-02,ses-01,run-01,task-rest,tsCAP1,0.29631467583058446
153,10,sub-02,ses-01,run-01,task-rest,tsCAP2,0.3415796944463463
154,10,sub-02,ses-01,run-01,task-rest,tsCAP3,0.03907687636321153
155,10,sub-02,ses-01,run-01,task-rest,tsCAP4,0.03810033225040668
156,10,sub-02,ses-01,run-01,task-rest,tsCAP5,0.41369841733014767
157,10,sub-02,ses-01,run-01,task-rest,tsCAP6,0.4161493610722578
158,10,sub-02,ses-01,run-01,task-rest,tsCAP7,0.25075229774833024
159,10,sub-02,ses-01,run-01,task-rest,tsCAP8,0.29542405992133697
160,1,sub-06,ses-01,run-01,task-rest,tsCAP1,0.058904410839170696
161,1,sub-06,ses-02,run-01,task-rest,tsCAP1,0.10135984768836277
162,1,sub-06,ses-01,run-01,task-rest,tsCAP2,0.04497798418279865
163,1,sub-06,ses-02,run-01,task-rest,tsCAP2,0.050161764976254346
164,1,sub-06,ses-01,run-01,task-rest,tsCAP3,0.10184818148236797
165,1,sub-06,ses-02,run-01,task-rest,tsCAP3,0.16007378121460064
166,1,sub-06,ses-01,run-01,task-rest,tsCAP4,0.09864045792736455
167,1,sub-06,ses-02,run-01,task-rest,tsCAP4,0.11040825779268555
168,1,sub-06,ses-01,run-01,task-rest,tsCAP5,0.3360001710682589
169,1,sub-06,ses-02,run-01,task-rest,tsCAP5,0.31750157150407293
170,1,sub-06,ses-01,run-01,task-rest,tsCAP6,0.3344333242648049
171,1,sub-06,ses-02,run-01,task-rest,tsCAP6,0.32272724958616844
172,1,sub-06,ses-01,run-01,task-rest,tsCAP7,0.11818884710309445
173,1,sub-06,ses-02,run-01,task-rest,tsCAP7,0.1995806048432362
174,1,sub-06,ses-01,run-01,task-rest,tsCAP8,0.16448372989670554
175,1,sub-06,ses-02,run-01,task-rest,tsCAP8,0.21470060001559846
176,2,sub-06,ses-01,run-01,task-rest,tsCAP1,0.0026295740350130454
177,2,sub-06,ses-02,run-01,task-rest,tsCAP1,0.10447274754031445
178,2,sub-06,ses-01,run-01,task-rest,tsCAP2,-0.005762861638470015
179,2,sub-06,ses-02,run-01,task-rest,tsCAP2,0.06593153573077144
180,2,sub-06,ses-01,run-01,task-rest,tsCAP3,0.17462125666505904
181,2,sub-06,ses-02,run-01,task-rest,tsCAP3,0.09796842951385545
182,2,sub-06,ses-01,run-01,task-rest,tsCAP4,0.1584552130224656
183,2,sub-06,ses-02,run-01,task-rest,tsCAP4,0.048934316110509045
184,2,sub-06,ses-01,run-01,task-rest,tsCAP5,0.38724870707642517
185,2,sub-06,ses-02,run-01,task-rest,tsCAP5,0.29159874989270024
186,2,sub-06,ses-01,run-01,task-rest,tsCAP6,0.38802123385022086
187,2,sub-06,ses-02,run-01,task-rest,tsCAP6,0.29204088052888955
188,2,sub-06,ses-01,run-01,task-rest,tsCAP7,0.11031459353515752
189,2,sub-06,ses-02,run-01,task-rest,tsCAP7,0.2022107122599975
190,2,sub-06,ses-01,run-01,task-rest,tsCAP8,0.1353271021123229
191,2,sub-06,ses-02,run-01,task-rest,tsCAP8,0.21155764850580058
192,3,sub-06,ses-01,run-01,task-rest,tsCAP1,0.06252152596465685
193,3,sub-06,ses-02,run-01,task-rest,tsCAP1,0.11037835977863802
194,3,sub-06,ses-01,run-01,task-rest,tsCAP2,0.02447358419067285
