,iteration,subject,session,run,task,ts_CAPS,pearson_r
353,8,sub-06,ses-02,run-01,task-checker,tsCAP1,0.12894398789355063
354,8,sub-06,ses-01,run-01,task-checker,tsCAP2,0.1774769143291704
355,8,sub-06,ses-02,run-01,task-checker,tsCAP2,0.33949950804851664
356,8,sub-06,ses-01,run-01,task-checker,tsCAP3,0.13820729004510993
357,8,sub-06,ses-02,run-01,task-checker,tsCAP3,0.06967209848403849
358,8,sub-06,ses-01,run-01,task-checker,tsCAP4,0.45897308682665117
359,8,sub-06,ses-02,run-01,task-checker,tsCAP4,0.030447188069792325
360,8,sub-06,ses-01,run-01,task-checker,tsCAP5,0.0161649229689133
361,8,sub-06,ses-02,run-01,task-checker,tsCAP5,0.2419661537012916
362,8,sub-06,ses-01,run-01,task-checker,tsCAP6,0.21070426926701222
363,8,sub-06,ses-02,run-01,task-checker,tsCAP6,0.40222644377480027
364,8,sub-06,ses-01,run-01,task-checker,tsCAP7,-4.3158931899699227e-07
365,8,sub-06,ses-02,run-01,task-checker,tsCAP7,0.2316238625694831
366,8,sub-06,ses-01,run-01,task-checker,tsCAP8,0.11867299583232822
367,8,sub-06,ses-02,run-01,task-checker,tsCAP8,0.16647464020821062
368,9,sub-06,ses-01,run-01,task-checker,tsCAP1,0.14145722119215492
369,9,sub-06,ses-02,run-01,task-checker,tsCAP1,0.14492573093804484
370,9,sub-06,ses-01,run-01,task-checker,tsCAP2,0.11898498418102756
371,9,sub-06,ses-02,run-01,task-checker,tsCAP2,0.017436759390033914
372,9,sub-06,ses-01,run-01,task-checker,tsCAP3,0.27999371707032944
373,9,sub-06,ses-02,run-01,task-checker,tsCAP3,-0.06882106761180931
374,9,sub-06,ses-01,run-01,task-checker,tsCAP4,0.2443064817302597
375,9,sub-06,ses-02,run-01,task-checker,tsCAP4,-0.05585118363343731
376,9,sub-06,ses-01,run-01,task-checker,tsCAP5,0.08940062853024426
377,9,sub-06,ses-02,run-01,task-checker,tsCAP5,0.1391462003874888
378,9,sub-06,ses-01,run-01,task-checker,tsCAP6,0.03495442241089518
379,9,sub-06,ses-02,run-01,task-checker,tsCAP6,0.19733067979943456
380,9,sub-06,ses-01,run-01,task-checker,tsCAP7,0.31092359207570436
381,9,sub-06,ses-02,run-01,task-checker,tsCAP7,0.1490245299376493
382,9,sub-06,ses-01,run-01,task-checker,tsCAP8,0.38649073285348756
383,9,sub-06,ses-02,run-01,task-checker,tsCAP8,0.23514939041934493
384,10,sub-06,ses-01,run-01,task-checker,tsCAP1,0.2022148534165743
385,10,sub-06,ses-02,run-01,task-checker,tsCAP1,0.2669314297166504
386,10,sub-06,ses-01,run-01,task-checker,tsCAP2,0.29491328268358497
387,10,sub-06,ses-02,run-01,task-checker,tsCAP2,0.16648521557105073
388,10,sub-06,ses-01,run-01,task-checker,tsCAP3,0.2182343392229821
389,10,sub-06,ses-02,run-01,task-checker,tsCAP3,-0.08774133251377472
390,10,sub-06,ses-01,run-01,task-checker,tsCAP4,0.38397968258058446
391,10,sub-06,ses-02,run-01,task-checker,tsCAP4,-0.016579170087997513
392,10,sub-06,ses-01,run-01,task-checker,tsCAP5,0.08849583517459855
393,10,sub-06,ses-02,run-01,task-checker,tsCAP5,0.34030195048929557
394,10,sub-06,ses-01,run-01,task-checker,tsCAP6,-0.076294053086862
395,10,sub-06,ses-02,run-01,task-checker,tsCAP6,0.25982046532767816
396,10,sub-06,ses-01,run-01,task-checker,tsCAP7,0.0033717178086174315
397,10,sub-06,ses-02,run-01,task-checker,tsCAP7,0.13489061546818287
398,10,sub-06,ses-01,run-01,task-checker,tsCAP8,-0.03569026083003125
399,10,sub-06,ses-02,run-01,task-checker,tsCAP8,0.20623061736521897
400,1,sub-07,ses-01,run-01,task-checker,tsCAP1,0.10064777304537566
401,1,sub-07,ses-02,run-01,task-checker,tsCAP1,0.4156908133878981
402,1,sub-07,ses-01,run-01,task-checker,tsCAP2,0.13352630324716802
403,1,sub-07,ses-02,run-01,task-checker,tsCAP2,0.274244612428619
404,1,sub-07,ses-01,run-01,task-checker,tsCAP3,0.4133738201485981
405,1,sub-07,ses-02,run-01,task-checker,tsCAP3,0.1541172036159191
406,1,sub-07,ses-01,run-01,task-checker,tsCAP4,0.43355511219737214
407,1,sub-07,ses-02,run-01,task-checker,tsCAP4,0.20225764595807763
408,1,sub-07,ses-01,run-01,task-checker,tsCAP5,-0.1319851773829659
409,1,sub-07,ses-02,run-01,task-checker,tsCAP5,0.21919157687655294
410,1,sub-07,ses-01,run-01,task-checker,tsCAP6,-0.14672787722767566
411,1,sub-07,ses-02,run-01,task-checker,tsCAP6,0.44675168101227347
412,1,sub-07,ses-01,run-01,task-checker,tsCAP7,0.20289624177787272
413,1,sub-07,ses-02,run-01,task-checker,tsCAP7,0.3446160296341832
414,1,sub-07,ses-01,run-01,task-checker,tsCAP8,0.1752128549470717
415,1,sub-07,ses-02,run-01,task-checker,tsCAP8,0.38143935117110733
416,2,sub-07,ses-01,run-01,task-checker,tsCAP1,0.28377554891480117
417,2,sub-07,ses-02,run-01,task-checker,tsCAP1,0.2819389043905971
418,2,sub-07,ses-01,run-01,task-checker,tsCAP2,0.12261994791902771
419,2,sub-07,ses-02,run-01,task-checker,tsCAP2,0.1966350858067525
420,2,sub-07,ses-01,run-01,task-checker,tsCAP3,0.5092774574994849
421,2,sub-07,ses-02,run-01,task-checker,tsCAP3,0.3929120122288131
422,2,sub-07,ses-01,run-01,task-checker,tsCAP4,0.48244829282997215
423,2,sub-07,ses-02,run-01,task-checker,tsCAP4,0.26945552501578535
424,2,sub-07,ses-01,run-01,task-checker,tsCAP5,-0.18631766485792012
425,2,sub-07,ses-02,run-01,task-checker,tsCAP5,0.3211964710510314
426,2,sub-07,ses-01,run-01,task-checker,tsCAP6,-0.2106337632260257
427,2,sub-07,ses-02,run-01,task-checker,tsCAP6,0.43682676397305387
428,2,sub-07,ses-01,run-01,task-checker,tsCAP7,-0.029633270749392978
429,2,sub-07,ses-02,run-01,task-checker,tsCAP7,0.27228938284913295
430,2,sub-07,ses-01,run-01,task-checker,tsCAP8,-0.17138285673829842
431,2,sub-07,ses-02,run-01,task-checker,tsCAP8,0.24344983164492648
432,3,sub-07,ses-01,run-01,task-checker,tsCAP1,0.38807644566934735
433,3,sub-07,ses-02,run-01,task-checker,tsCAP1,0.34348228934545116
434,3,sub-07,ses-01,run-01,task-checker,tsCAP2,0.35913371702895946
435,3,sub-07,ses-02,run-01,task-checker,tsCAP2,0.26535863681675215
436,3,sub-07,ses-01,run-01,task-checker,tsCAP3,0.4547351105243181
437,3,sub-07,ses-02,run-01,task-checker,tsCAP3,0.14861183960031782
438,3,sub-07,ses-01,run-01,task-checker,tsCAP4,0.2617834517159006
439,3,sub-07,ses-02,run-01,task-checker,tsCAP4,0.10255677981990503
440,3,sub-07,ses-01,run-01,task-checker,tsCAP5,-0.3259235328243514
441,3,sub-07,ses-02,run-01,task-checker,tsCAP5,0.3235728210895521
442,3,sub-07,ses-01,run-01,task-checker,tsCAP6,-0.22162933786759875
443,3,sub-07,ses-02,run-01,task-checker,tsCAP6,0.1795001504416796
444,3,sub-07,ses-01,run-01,task-checker,tsCAP7,-0.1866108831636182
445,3,sub-07,ses-02,run-01,task-checker,tsCAP7,0.20663996638752283
446,3,sub-07,ses-01,run-01,task-checker,tsCAP8,0.08565041089064164
447,3,sub-07,ses-02,run-01,task-checker,tsCAP8,0.2547282835441561
448,4,sub-07,ses-01,run-01,task-checker,tsCAP1,0.265705276443624
449,4,sub-07,ses-02,run-01,task-checker,tsCAP1,0.17538771979511197
450,4,sub-07,ses-01,run-01,task-checker,tsCAP2,0.2918829920724531
451,4,sub-07,ses-02,run-01,task-checker,tsCAP2,0.2243042839967309
452,4,sub-07,ses-01,run-01,task-checker,tsCAP3,0.4727745843384706
453,4,sub-07,ses-02,run-01,task-checker,tsCAP3,0.31437234983827533
454,4,sub-07,ses-01,run-01,task-checker,tsCAP4,0.39354762044295827
455,4,sub-07,ses-02,run-01,task-checker,tsCAP4,0.3645528188713605
456,4,sub-07,ses-01,run-01,task-checker,tsCAP5,-0.2320985499953693
457,4,sub-07,ses-02,run-01,task-checker,tsCAP5,0.33276509982849234
458,4,sub-07,ses-01,run-01,task-checker,tsCAP6,-0.13281280253387362
459,4,sub-07,ses-02,run-01,task-checker,tsCAP6,0.4529756144126589
460,4,sub-07,ses-01,run-01,task-checker,tsCAP7,0.045673053568780236
461,4,sub-07,ses-02,run-01,task-checker,tsCAP7,0.4142789317312401
462,4,sub-07,ses-01,run-01,task-checker,tsCAP8,0.08885218199906476
463,4,sub-07,ses-02,run-01,task-checker,tsCAP8,0.43686523300252483
464,5,sub-07,ses-01,run-01,task-checker,tsCAP1,0.14251217994960894
465,5,sub-07,ses-02,run-01,task-checker,tsCAP1,0.25907096649526096
466,5,sub-07,ses-01,run-01,task-checker,tsCAP2,0.1586895629278723
467,5,sub-07,ses-02,run-01,task-checker,tsCAP2,0.36471160848913553
468,5,sub-07,ses-01,run-01,task-checker,tsCAP3,0.43145891716895163
469,5,sub-07,ses-02,run-01,task-checker,tsCAP3,0.4697724662390764
470,5,sub-07,ses-01,run-01,task-checker,tsCAP4,0.3586484808672515
471,5,sub-07,ses-02,run-01,task-checker,tsCAP4,0.38372931974578095
472,5,sub-07,ses-01,run-01,task-checker,tsCAP5,-0.18737438717385013
473,5,sub-07,ses-02,run-01,task-checker,tsCAP5,0.2737498972842885
474,5,sub-07,ses-01,run-01,task-checker,tsCAP6,-0.021863250037359103
475,5,sub-07,ses-02,run-01,task-checker,tsCAP6,0.09999576190230373
476,5,sub-07,ses-01,run-01,task-checker,tsCAP7,-0.201946184966841
477,5,sub-07,ses-02,run-01,task-checker,tsCAP7,0.1807554029130735
478,5,sub-07,ses-01,run-01,task-checker,tsCAP8,-0.07906068135374125
479,5,sub-07,ses-02,run-01,task-checker,tsCAP8,-0.06503031712684898
480,6,sub-07,ses-01,run-01,task-checker,tsCAP1,0.3304899684875894
481,6,sub-07,ses-02,run-01,task-checker,tsCAP1,0.3256528241854093
482,6,sub-07,ses-01,run-01,task-checker,tsCAP2,0.3141404609567388
483,6,sub-07,ses-02,run-01,task-checker,tsCAP2,0.2698139529509157
484,6,sub-07,ses-01,run-01,task-checker,tsCAP3,0.6176209643673244
485,6,sub-07,ses-02,run-01,task-checker,tsCAP3,0.45139359828653974
486,6,sub-07,ses-01,run-01,task-checker,tsCAP4,0.4220011890637843
487,6,sub-07,ses-02,run-01,task-checker,tsCAP4,0.4242398646981184
488,6,sub-07,ses-01,run-01,task-checker,tsCAP5,-0.2789071568175234
489,6,sub-07,ses-02,run-01,task-checker,tsCAP5,0.23331154936145615
490,6,sub-07,ses-01,run-01,task-checker,tsCAP6,-0.24109279256496152
491,6,sub-07,ses-02,run-01,task-checker,tsCAP6,0.249191537014265
492,6,sub-07,ses-01,run-01,task-checker,tsCAP7,0.01966263489515205
493,6,sub-07,ses-02,run-01,task-checker,tsCAP7,0.13549161095762974
494,6,sub-07,ses-01,run-01,task-checker,tsCAP8,0.25072670020751003
495,6,sub-07,ses-02,run-01,task-checker,tsCAP8,0.3540995137701474
496,7,sub-07,ses-01,run-01,task-checker,tsCAP1,0.2346053209493751
497,7,sub-07,ses-02,run-01,task-checker,tsCAP1,0.5252249426999195
498,7,sub-07,ses-01,run-01,task-checker,tsCAP2,0.3272996277327738
499,7,sub-07,ses-02,run-01,task-checker,tsCAP2,0.29197732087549993
500,7,sub-07,ses-01,run-01,task-checker,tsCAP3,0.4429118981062894
501,7,sub-07,ses-02,run-01,task-checker,tsCAP3,0.4451920631279156
502,7,sub-07,ses-01,run-01,task-checker,tsCAP4,0.49135226014414257
503,7,sub-07,ses-02,run-01,task-checker,tsCAP4,0.3477281630498222
504,7,sub-07,ses-01,run-01,task-checker,tsCAP5,-0.37455766664252926
505,7,sub-07,ses-02,run-01,task-checker,tsCAP5,0.35014435189522763
506,7,sub-07,ses-01,run-01,task-checker,tsCAP6,-0.2619420983161301
507,7,sub-07,ses-02,run-01,task-checker,tsCAP6,0.33470263942319983
508,7,sub-07,ses-01,run-01,task-checker,tsCAP7,-0.023701741658684283
509,7,sub-07,ses-02,run-01,task-checker,tsCAP7,0.4336282905413218
510,7,sub-07,ses-01,run-01,task-checker,tsCAP8,0.08298196611077392
511,7,sub-07,ses-02,run-01,task-checker,tsCAP8,0.10907649328885373
512,8,sub-07,ses-01,run-01,task-checker,tsCAP1,0.10710019704849062
513,8,sub-07,ses-02,run-01,task-checker,tsCAP1,0.2482030728290878
514,8,sub-07,ses-01,run-01,task-checker,tsCAP2,0.3031324573017083
515,8,sub-07,ses-02,run-01,task-checker,tsCAP2,0.26447855248906976
516,8,sub-07,ses-01,run-01,task-checker,tsCAP3,0.41469637543693977
517,8,sub-07,ses-02,run-01,task-checker,tsCAP3,0.19672553599965178
518,8,sub-07,ses-01,run-01,task-checker,tsCAP4,0.4427316714086614
519,8,sub-07,ses-02,run-01,task-checker,tsCAP4,0.16095445062239808
520,8,sub-07,ses-01,run-01,task-checker,tsCAP5,-0.06277737977947812
521,8,sub-07,ses-02,run-01,task-checker,tsCAP5,0.1668409801864647
522,8,sub-07,ses-01,run-01,task-checker,tsCAP6,-0.128499679473283
523,8,sub-07,ses-02,run-01,task-checker,tsCAP6,0.2704816159669876
524,8,sub-07,ses-01,run-01,task-checker,tsCAP7,-0.021300138037105436
525,8,sub-07,ses-02,run-01,task-checker,tsCAP7,0.1604240777440094
526,8,sub-07,ses-01,run-01,task-checker,tsCAP8,0.05259490088252494
527,8,sub-07,ses-02,run-01,task-checker,tsCAP8,0.17727098578259884
528,9,sub-07,ses-01,run-01,task-checker,tsCAP1,0.07594928713228906
529,9,sub-07,ses-02,run-01,task-checker,tsCAP1,0.3316996652821736
530,9,sub-07,ses-01,run-01,task-checker,tsCAP2,0.07672568795220967
531,9,sub-07,ses-02,run-01,task-checker,tsCAP2,0.2327911909452653
532,9,sub-07,ses-01,run-01,task-checker,tsCAP3,0.387943254916007
533,9,sub-07,ses-02,run-01,task-checker,tsCAP3,0.3897232321438163
534,9,sub-07,ses-01,run-01,task-checker,tsCAP4,0.3880747777459081
535,9,sub-07,ses-02,run-01,task-checker,tsCAP4,0.13950702501488707
536,9,sub-07,ses-01,run-01,task-checker,tsCAP5,-0.044192392670754865
537,9,sub-07,ses-02,run-01,task-checker,tsCAP5,0.18434619543494798
538,9,sub-07,ses-01,run-01,task-checker,tsCAP6,-0.1648572976371509
539,9,sub-07,ses-02,run-01,task-checker,tsCAP6,0.28385907713725506
540,9,sub-07,ses-01,run-01,task-checker,tsCAP7,0.06603822378364875
541,9,sub-07,ses-02,run-01,task-checker,tsCAP7,0.19103496372866532
542,9,sub-07,ses-01,run-01,task-checker,tsCAP8,-0.1957001191040486
543,9,sub-07,ses-02,run-01,task-checker,tsCAP8,0.22867228074224333
544,10,sub-07,ses-01,run-01,task-checker,tsCAP1,0.18500056356063
545,10,sub-07,ses-02,run-01,task-checker,tsCAP1,0.3236145903149285
546,10,sub-07,ses-01,run-01,task-checker,tsCAP2,0.17951967293831933
547,10,sub-07,ses-02,run-01,task-checker,tsCAP2,0.2943011448214428
548,10,sub-07,ses-01,run-01,task-checker,tsCAP3,0.399783564168909
549,10,sub-07,ses-02,run-01,task-checker,tsCAP3,0.3812014930396988
550,10,sub-07,ses-01,run-01,task-checker,tsCAP4,0.3615057719980212
551,10,sub-07,ses-02,run-01,task-checker,tsCAP4,0.21136957579760632
552,10,sub-07,ses-01,run-01,task-checker,tsCAP5,-0.050247627701864826
553,10,sub-07,ses-02,run-01,task-checker,tsCAP5,0.45984760112413614
554,10,sub-07,ses-01,run-01,task-checker,tsCAP6,-0.15735808855693068
555,10,sub-07,ses-02,run-01,task-checker,tsCAP6,-0.005801991834680979
556,10,sub-07,ses-01,run-01,task-checker,tsCAP7,0.04957944381642379
557,10,sub-07,ses-02,run-01,task-checker,tsCAP7,0.0023995339533661487
558,10,sub-07,ses-01,run-01,task-checker,tsCAP8,-0.09835090007293813
559,10,sub-07,ses-02,run-01,task-checker,tsCAP8,0.08676030018680837
560,1,sub-08,ses-01,run-01,task-checker,tsCAP1,0.07168123358939645
561,1,sub-08,ses-02,run-01,task-checker,tsCAP1,0.29490010429533386
562,1,sub-08,ses-01,run-01,task-checker,tsCAP2,0.02228839884560842
563,1,sub-08,ses-02,run-01,task-checker,tsCAP2,0.2701944845308338
564,1,sub-08,ses-01,run-01,task-checker,tsCAP3,0.40571807983974717
565,1,sub-08,ses-02,run-01,task-checker,tsCAP3,0.3440847940656967
566,1,sub-08,ses-01,run-01,task-checker,tsCAP4,0.3898206501791345
567,1,sub-08,ses-02,run-01,task-checker,tsCAP4,0.2627213337429062
568,1,sub-08,ses-01,run-01,task-checker,tsCAP5,-0.026605161954039596
569,1,sub-08,ses-02,run-01,task-checker,tsCAP5,0.47744259082472507
570,1,sub-08,ses-01,run-01,task-checker,tsCAP6,0.2691765289933722
571,1,sub-08,ses-02,run-01,task-checker,tsCAP6,0.6312072818665685
572,1,sub-08,ses-01,run-01,task-checker,tsCAP7,-0.26796967927183546
573,1,sub-08,ses-02,run-01,task-checker,tsCAP7,0.33496173614836217
574,1,sub-08,ses-01,run-01,task-checker,tsCAP8,-0.15546576286944191
575,1,sub-08,ses-02,run-01,task-checker,tsCAP8,0.34693581220003245
576,2,sub-08,ses-01,run-01,task-checker,tsCAP1,-0.12573787170447115
577,2,sub-08,ses-02,run-01,task-checker,tsCAP1,0.28834138417703103
578,2,sub-08,ses-01,run-01,task-checker,tsCAP2,-0.05120141896043856
579,2,sub-08,ses-02,run-01,task-checker,tsCAP2,0.2952377311628976
580,2,sub-08,ses-01,run-01,task-checker,tsCAP3,0.4299804938572226
581,2,sub-08,ses-02,run-01,task-checker,tsCAP3,0.33094311995433123
582,2,sub-08,ses-01,run-01,task-checker,tsCAP4,0.3553855464316283
583,2,sub-08,ses-02,run-01,task-checker,tsCAP4,0.4234414347566727
584,2,sub-08,ses-01,run-01,task-checker,tsCAP5,0.14331703790911485
585,2,sub-08,ses-02,run-01,task-checker,tsCAP5,0.28160665356338077
586,2,sub-08,ses-01,run-01,task-checker,tsCAP6,0.08818818269914895
587,2,sub-08,ses-02,run-01,task-checker,tsCAP6,0.28656972962981575
588,2,sub-08,ses-01,run-01,task-checker,tsCAP7,-0.12700764010765128
589,2,sub-08,ses-02,run-01,task-checker,tsCAP7,0.22493509850240306
590,2,sub-08,ses-01,run-01,task-checker,tsCAP8,-0.2743194400656725
591,2,sub-08,ses-02,run-01,task-checker,tsCAP8,0.24275921297981334
592,3,sub-08,ses-01,run-01,task-checker,tsCAP1,-0.0038574000324402545
593,3,sub-08,ses-02,run-01,task-checker,tsCAP1,0.18467261047918923
594,3,sub-08,ses-01,run-01,task-checker,tsCAP2,-0.0223379185803176
595,3,sub-08,ses-02,run-01,task-checker,tsCAP2,0.31846071542204707
596,3,sub-08,ses-01,run-01,task-checker,tsCAP3,0.4028127336907452
597,3,sub-08,ses-02,run-01,task-checker,tsCAP3,0.20869319945243567
598,3,sub-08,ses-01,run-01,task-checker,tsCAP4,0.41755291927248367
599,3,sub-08,ses-02,run-01,task-checker,tsCAP4,0.31860873230589365
600,3,sub-08,ses-01,run-01,task-checker,tsCAP5,0.11212816990163592
601,3,sub-08,ses-02,run-01,task-checker,tsCAP5,0.33568994151907233
602,3,sub-08,ses-01,run-01,task-checker,tsCAP6,0.24643998061577044
603,3,sub-08,ses-02,run-01,task-checker,tsCAP6,0.6361737807472072
604,3,sub-08,ses-01,run-01,task-checker,tsCAP7,-0.11094796211806962
605,3,sub-08,ses-02,run-01,task-checker,tsCAP7,0.36026293273698434
606,3,sub-08,ses-01,run-01,task-checker,tsCAP8,-0.018914515350330438
607,3,sub-08,ses-02,run-01,task-checker,tsCAP8,0.23817694465783545
608,4,sub-08,ses-01,run-01,task-checker,tsCAP1,-0.013038473112120601
609,4,sub-08,ses-02,run-01,task-checker,tsCAP1,0.3666983047385588
610,4,sub-08,ses-01,run-01,task-checker,tsCAP2,0.14520752041344814
611,4,sub-08,ses-02,run-01,task-checker,tsCAP2,0.3946166799019619
612,4,sub-08,ses-01,run-01,task-checker,tsCAP3,0.3269605133535739
613,4,sub-08,ses-02,run-01,task-checker,tsCAP3,0.12873683775108807
614,4,sub-08,ses-01,run-01,task-checker,tsCAP4,0.29872652426555846
615,4,sub-08,ses-02,run-01,task-checker,tsCAP4,0.15562061999049792
616,4,sub-08,ses-01,run-01,task-checker,tsCAP5,0.20809625646955315
617,4,sub-08,ses-02,run-01,task-checker,tsCAP5,0.43423640646557693
618,4,sub-08,ses-01,run-01,task-checker,tsCAP6,0.20036308524200602
619,4,sub-08,ses-02,run-01,task-checker,tsCAP6,0.4932002666287802
620,4,sub-08,ses-01,run-01,task-checker,tsCAP7,-0.18477876183846062
621,4,sub-08,ses-02,run-01,task-checker,tsCAP7,0.14975437301769
622,4,sub-08,ses-01,run-01,task-checker,tsCAP8,-0.11433788535661131
623,4,sub-08,ses-02,run-01,task-checker,tsCAP8,0.24194514288223193
624,5,sub-08,ses-01,run-01,task-checker,tsCAP1,-0.10657130619136505
625,5,sub-08,ses-02,run-01,task-checker,tsCAP1,0.29726636767200476
626,5,sub-08,ses-01,run-01,task-checker,tsCAP2,-0.20322260072757756
627,5,sub-08,ses-02,run-01,task-checker,tsCAP2,0.33907329428914607
628,5,sub-08,ses-01,run-01,task-checker,tsCAP3,0.31505914673735613
629,5,sub-08,ses-02,run-01,task-checker,tsCAP3,0.3044242547110537
630,5,sub-08,ses-01,run-01,task-checker,tsCAP4,0.43906513880657044
631,5,sub-08,ses-02,run-01,task-checker,tsCAP4,0.39753768183225313
632,5,sub-08,ses-01,run-01,task-checker,tsCAP5,-0.007525686334983856
633,5,sub-08,ses-02,run-01,task-checker,tsCAP5,0.15391537083838067
634,5,sub-08,ses-01,run-01,task-checker,tsCAP6,0.06899008425155782
635,5,sub-08,ses-02,run-01,task-checker,tsCAP6,-0.13450898413897514
636,5,sub-08,ses-01,run-01,task-checker,tsCAP7,-0.13418716745770984
637,5,sub-08,ses-02,run-01,task-checker,tsCAP7,0.3729401415235827
638,5,sub-08,ses-01,run-01,task-checker,tsCAP8,-0.10572004835618017
639,5,sub-08,ses-02,run-01,task-checker,tsCAP8,0.35549063205218717
640,6,sub-08,ses-01,run-01,task-checker,tsCAP1,0.0046828592883278765
641,6,sub-08,ses-02,run-01,task-checker,tsCAP1,0.25555399841842763
642,6,sub-08,ses-01,run-01,task-checker,tsCAP2,0.020843479599870856
643,6,sub-08,ses-02,run-01,task-checker,tsCAP2,0.3561141544178131
644,6,sub-08,ses-01,run-01,task-checker,tsCAP3,0.41563765172705647
645,6,sub-08,ses-02,run-01,task-checker,tsCAP3,0.37084977987262235
646,6,sub-08,ses-01,run-01,task-checker,tsCAP4,0.32024895763255085
647,6,sub-08,ses-02,run-01,task-checker,tsCAP4,0.24209649894560126
648,6,sub-08,ses-01,run-01,task-checker,tsCAP5,0.23420174785791392
649,6,sub-08,ses-02,run-01,task-checker,tsCAP5,0.558152059041335
650,6,sub-08,ses-01,run-01,task-checker,tsCAP6,0.3192271568604351
651,6,sub-08,ses-02,run-01,task-checker,tsCAP6,0.4731420299271094
652,6,sub-08,ses-01,run-01,task-checker,tsCAP7,-0.21731475184878948
653,6,sub-08,ses-02,run-01,task-checker,tsCAP7,0.10833538879865791
654,6,sub-08,ses-01,run-01,task-checker,tsCAP8,-0.10614459161793452
655,6,sub-08,ses-02,run-01,task-checker,tsCAP8,0.2167950768031005
656,7,sub-08,ses-01,run-01,task-checker,tsCAP1,-0.06879737234135255
657,7,sub-08,ses-02,run-01,task-checker,tsCAP1,0.11520327482237586
658,7,sub-08,ses-01,run-01,task-checker,tsCAP2,0.05094084278096089
659,7,sub-08,ses-02,run-01,task-checker,tsCAP2,0.10108295621192921
660,7,sub-08,ses-01,run-01,task-checker,tsCAP3,0.36335518147727447
661,7,sub-08,ses-02,run-01,task-checker,tsCAP3,0.3246549370028564
662,7,sub-08,ses-01,run-01,task-checker,tsCAP4,0.43532562823539933
663,7,sub-08,ses-02,run-01,task-checker,tsCAP4,0.2858961178483966
664,7,sub-08,ses-01,run-01,task-checker,tsCAP5,-0.14539249977760232
665,7,sub-08,ses-02,run-01,task-checker,tsCAP5,0.30236827250550513
666,7,sub-08,ses-01,run-01,task-checker,tsCAP6,0.029356708450243102
667,7,sub-08,ses-02,run-01,task-checker,tsCAP6,0.3382348432335954
668,7,sub-08,ses-01,run-01,task-checker,tsCAP7,-0.01683749529852553
669,7,sub-08,ses-02,run-01,task-checker,tsCAP7,0.0411399525519683
670,7,sub-08,ses-01,run-01,task-checker,tsCAP8,-0.12068401616820634
671,7,sub-08,ses-02,run-01,task-checker,tsCAP8,0.2683304960130242
672,8,sub-08,ses-01,run-01,task-checker,tsCAP1,-0.15329392913944448
673,8,sub-08,ses-02,run-01,task-checker,tsCAP1,0.2348848217580333
674,8,sub-08,ses-01,run-01,task-checker,tsCAP2,-0.0030957042295328896
675,8,sub-08,ses-02,run-01,task-checker,tsCAP2,0.19606674060850374
676,8,sub-08,ses-01,run-01,task-checker,tsCAP3,0.462481842330637
677,8,sub-08,ses-02,run-01,task-checker,tsCAP3,0.1353939462176452
678,8,sub-08,ses-01,run-01,task-checker,tsCAP4,0.3422861526692465
679,8,sub-08,ses-02,run-01,task-checker,tsCAP4,0.414865316746535
680,8,sub-08,ses-01,run-01,task-checker,tsCAP5,-0.16107606165172822
681,8,sub-08,ses-02,run-01,task-checker,tsCAP5,0.0466699332765079
682,8,sub-08,ses-01,run-01,task-checker,tsCAP6,0.24467517924681453
683,8,sub-08,ses-02,run-01,task-checker,tsCAP6,0.2998068828268625
684,8,sub-08,ses-01,run-01,task-checker,tsCAP7,-0.11826672441636797
685,8,sub-08,ses-02,run-01,task-checker,tsCAP7,0.394421831233014
686,8,sub-08,ses-01,run-01,task-checker,tsCAP8,-0.1520229022177539
687,8,sub-08,ses-02,run-01,task-checker,tsCAP8,0.39480875444240743
688,9,sub-08,ses-01,run-01,task-checker,tsCAP1,-0.046294489748105766
689,9,sub-08,ses-02,run-01,task-checker,tsCAP1,0.28601849780545374
690,9,sub-08,ses-01,run-01,task-checker,tsCAP2,0.01818515528437504
691,9,sub-08,ses-02,run-01,task-checker,tsCAP2,0.30152743077422756
692,9,sub-08,ses-01,run-01,task-checker,tsCAP3,0.48714938971971083
693,9,sub-08,ses-02,run-01,task-checker,tsCAP3,0.37568106798706224
694,9,sub-08,ses-01,run-01,task-checker,tsCAP4,0.27204778234940663
695,9,sub-08,ses-02,run-01,task-checker,tsCAP4,0.2861115153315318
696,9,sub-08,ses-01,run-01,task-checker,tsCAP5,0.17050703776028298
697,9,sub-08,ses-02,run-01,task-checker,tsCAP5,0.390985728940256
698,9,sub-08,ses-01,run-01,task-checker,tsCAP6,0.14237720365060827
699,9,sub-08,ses-02,run-01,task-checker,tsCAP6,0.24678963656106637
700,9,sub-08,ses-01,run-01,task-checker,tsCAP7,-0.20327447119189818
701,9,sub-08,ses-02,run-01,task-checker,tsCAP7,0.38252945269848754
702,9,sub-08,ses-01,run-01,task-checker,tsCAP8,-0.11886149096631932
703,9,sub-08,ses-02,run-01,task-checker,tsCAP8,0.34099306910519134
704,10,sub-08,ses-01,run-01,task-checker,tsCAP1,-0.1934036695708389
705,10,sub-08,ses-02,run-01,task-checker,tsCAP1,0.2249808920549489
706,10,sub-08,ses-01,run-01,task-checker,tsCAP2,-0.05743356936141127
707,10,sub-08,ses-02,run-01,task-checker,tsCAP2,0.12174013883399741
708,10,sub-08,ses-01,run-01,task-checker,tsCAP3,0.3781649566089758
